SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
BLDR,USA,116.91,2025-10-30,30.83,5.07,-12.41%,0.81,9.089,0.000,"2,139",46.48%,48.56%  (  -1.24%),31.32%,"42,802",7,4,4,58,Building Products & Equipment,
LNG,USA,237.62,2025-10-30,54.45,4.84,3.75%,2.87,4.095,0.000,"1,431",14.98%,26.83%  (  +1.04%),19.18%,"64,127",10,5,5,80,Oil & Gas Midstream,
GEO,USA,20.92,2025-10-30,42.89,0.79,-20.85%,1.21,9.503,0.000,"1,856",36.71%,61.86%  (  -0.42%),16.01%,"367,204",5,5,4,80,Security & Protection Services,
PPL,USA,36.16,2025-10-30,51.70,0.50,4.30%,3.04,3.934,0.000,551,12.59%,19.69%  (  +0.15%),32.82%,"43,952",5,4,4,80,Utilities - Regulated Electric,
CTRA,USA,23.70,2025-10-30,46.20,0.52,-7.75%,2.79,4.628,0.000,"1,185",21.90%,28.08%  (  +0.92%),21.21%,"124,197",9,5,5,80,Oil & Gas E&P,
GH,USA,60.18,2025-10-30,56.00,2.90,30.54%,9.05,14.524,0.000,"7,287",41.26%,55.22%  (  -1.47%),13.82%,"53,807",8,5,5,90,Diagnostics & Research,
UBER,USA,97.60,2025-10-30,55.91,2.91,20.75%,4.30,7.484,0.000,"69,144",30.04%,36.25%  (  +0.56%),17.37%,"1,426,718",6,5,5,90,Software - Application,
COIN,USA,306.69,2025-10-30,42.41,14.70,12.17%,9.30,7.716,0.000,"278,019",45.99%,59.42%  (  +3.19%),22.49%,"1,266,533",10,4,4,75,Financial Data & Stock Exchanges,
AER,Netherlands,122.30,2025-10-30,56.51,2.18,14.47%,2.83,5.761,0.000,712,17.86%,23.65%  (  +0.33%),14.36%,"20,391",7,5,5,90,Rental & Leasing Services,
INOD,USA,68.62,2025-10-30,71.12,4.53,56.37%,9.58,22.329,0.000,"2,907",70.06%,104.58%  (  +2.10%),48.75%,"58,928",9,5,5,92,Information Technology Services,
FIS,USA,63.79,2025-10-30,30.21,1.49,-16.13%,3.23,5.602,0.000,"2,687",20.37%,28.37%  (  +0.63%),34.96%,"46,753",4,4,4,78,Information Technology Services,
AES,USA,13.03,2025-10-30,50.34,0.38,9.89%,0.77,9.923,0.000,"7,125",25.95%,46.76%  (  +2.10%),32.22%,"405,922",9,5,5,80,Utilities - Diversified,
BILL,USA,53.19,2025-10-30,63.97,2.10,-4.10%,3.70,14.099,0.000,"2,211",63.48%,43.92%  (  -0.30%),10.87%,"142,812",6,4,4,80,Software - Application,
EOG,USA,117.30,2025-10-30,46.04,2.62,-3.01%,2.81,3.419,0.000,"7,106",23.53%,27.47%  (  -0.71%),20.79%,"146,265",6,4,4,85,Oil & Gas E&P,
MP,USA,77.13,2025-10-30,66.82,4.77,117.23%,56.42,7.752,0.000,"163,896",52.87%,85.52%  (  +8.95%),84.15%,"552,070",7,5,5,85,Other Industrial Metals & Mining,
W,USA,84.97,2025-10-30,55.82,3.71,68.95%,0.92,14.178,0.000,"7,991",45.11%,62.88%  (  +4.01%),16.38%,"259,732",9,4,4,78,Internet Retail,
OPCH,USA,26.82,2025-10-30,37.09,0.80,-11.35%,0.81,10.054,0.000,"2,290",30.28%,37.90%  (  +0.70%),33.18%,"9,320",10,5,4,85,Medical Care Facilities,
EXPE,USA,215.19,2025-10-30,50.21,5.41,18.43%,1.90,9.836,0.000,"4,417",21.97%,32.22%  (  +1.71%),12.32%,"60,367",5,4,4,85,Travel Services,
VIAV,USA,12.29,2025-10-30,68.48,0.28,16.44%,2.53,10.408,0.000,901,20.06%,40.65%  (  +2.56%),12.40%,"26,898",10,4,4,80,Communication Equipment,
MAR,USA,260.90,2025-10-30,44.07,5.12,-1.75%,2.76,4.759,0.000,"3,846",21.54%,28.66%  (  +2.68%),24.49%,"63,603",7,4,4,70,Lodging,"HLT, 0.9(6M)"
PWR,USA,400.41,2025-10-30,59.76,11.18,20.48%,2.26,8.075,0.000,958,25.04%,37.49%  (  +1.71%),28.40%,"26,069",6,4,4,90,Engineering & Construction,
SBUX,USA,83.83,2025-10-30,41.98,1.84,-10.04%,2.60,6.633,0.000,"49,822",22.10%,32.19%  (  +1.73%),24.51%,"638,547",6,4,4,65,Restaurants,
OGN,USA,10.12,2025-10-30,50.04,0.39,-16.10%,0.42,10.590,0.000,544,37.03%,48.87%  (  -0.13%),41.93%,"75,604",7,4,4,55,Drug Manufacturers - General,
CTVA,USA,67.08,2025-10-30,30.24,1.59,1.16%,2.65,7.029,0.000,814,23.92%,28.35%  (  +2.46%),29.17%,"17,833",6,5,5,90,Agricultural Inputs,
LYV,USA,161.99,2025-10-30,43.87,3.54,13.17%,1.58,7.144,0.000,"1,520",19.34%,31.04%  (  +0.65%),18.48%,"138,550",10,5,5,85,Entertainment,
KTOS,USA,84.20,2025-10-30,75.95,3.77,101.59%,11.72,11.268,0.000,"13,249",44.77%,66.74%  (  -5.55%),71.26%,"97,478",10,5,5,85,Aerospace & Defense,
SYK,USA,368.57,2025-10-30,32.94,6.47,-2.93%,5.92,5.839,0.000,813,17.38%,22.33%  (  -0.44%),16.51%,"25,742",8,5,5,88,Medical Devices,
COP,USA,96.81,2025-10-30,57.98,2.32,1.88%,2.10,3.057,0.000,"12,040",25.09%,29.07%  (  -0.41%),16.73%,"306,881",10,5,5,85,Oil & Gas E&P,
NBIS,Netherlands,107.94,2025-10-30,72.47,6.65,147.30%,111.48,7.994,0.000,"142,354",126.53%,90.03%  (  +4.56%),37.65%,"666,751",7,4,5,90,Software - Infrastructure,
SO,USA,93.69,2025-10-30,56.98,1.17,4.88%,3.63,2.228,0.000,"2,489",11.35%,18.18%  (  +1.55%),26.59%,"81,135",7,4,4,72,Utilities - Regulated Electric,"DUK, 0.89(6M)"
TWLO,USA,101.33,2025-10-30,41.64,3.68,-9.82%,3.29,11.487,0.000,"3,838",34.25%,48.85%  (  +4.22%),28.88%,"108,801",6,4,5,75,Software - Infrastructure,
PENN,USA,19.54,2025-10-30,53.79,0.56,8.16%,0.42,8.946,0.000,"1,460",26.53%,44.60%  (  +1.33%),13.60%,"127,696",10,4,4,0,Resorts & Casinos,
OWL,USA,17.36,2025-10-30,35.34,0.57,-14.60%,10.27,8.609,0.000,"13,099",32.26%,35.50%  (  +0.38%),12.79%,"178,578",8,4,4,85,Asset Management,
MCHP,USA,64.84,2025-10-30,47.21,2.12,9.03%,8.26,7.493,0.000,"5,062",26.21%,43.50%  (  +0.64%),18.13%,"217,244",10,4,4,70,Semiconductors,
IRM,USA,100.80,2025-10-30,58.75,2.49,4.27%,4.62,5.682,0.000,541,30.16%,32.88%  (  +3.17%),35.17%,"26,513",5,5,5,85,REIT - Specialty,
NET,USA,218.20,2025-10-30,53.42,7.87,39.52%,40.42,11.349,0.000,"8,131",33.03%,51.21%  (  +2.27%),25.40%,"164,798",4,4,4,80,Software - Infrastructure,
PTON,USA,8.42,2025-10-30,58.84,0.46,13.26%,1.38,17.938,0.000,"85,916",50.91%,89.40%  (  +6.92%),33.80%,"649,313",9,4,4,85,Leisure,
DDOG,USA,136.60,2025-10-30,51.31,4.20,7.53%,15.79,9.692,0.000,"10,731",35.06%,40.48%  (  +0.91%),22.07%,"311,061",8,5,5,80,Software - Application,
CVNA,USA,371.38,2025-10-30,51.84,15.26,32.66%,4.91,12.853,0.000,"71,382",36.13%,54.74%  (  +1.52%),14.83%,"435,144",8,4,4,92,Auto & Truck Dealerships,
HWM,USA,189.85,2025-10-30,59.97,4.57,25.93%,9.91,7.595,0.000,"1,333",22.25%,36.71%  (  +5.41%),28.74%,"51,237",9,5,5,90,Aerospace & Defense,
CL,USA,79.70,2025-10-31,35.77,1.53,-10.59%,3.22,3.466,0.000,"5,484",17.67%,22.71%  (  +1.60%),32.51%,"76,439",6,4,4,75,Household & Personal Products,
UUUU,Canada,17.26,2025-10-31,79.42,1.20,162.88%,61.18,11.836,0.000,"68,807",102.64%,109.89%  (  +3.43%),100.00%,"443,612",6,4,5,75,Uranium,
GTES,UK,24.48,2025-10-31,43.15,0.71,12.16%,1.86,8.226,0.000,"7,168",29.27%,37.11%  (  +2.16%),27.53%,"25,940",9,5,5,77,Specialty Industrial Machinery,
SRE,USA,86.49,2025-10-31,64.19,1.68,10.30%,4.28,5.271,0.000,646,21.96%,23.31%  (  -0.24%),26.17%,"55,028",6,4,4,72,Utilities - Diversified,"EIX, 0.84(6M)"
DKNG,USA,42.92,2025-10-31,37.50,1.30,6.22%,7.06,9.794,0.000,"47,899",23.05%,39.30%  (  -0.12%),9.79%,"664,085",6,5,5,75,Gambling,
FLR,USA,42.40,2025-10-31,48.08,1.62,-3.34%,0.42,10.775,0.000,"7,573",31.19%,55.59%  (  -0.86%),49.86%,"189,036",7,4,4,60,Engineering & Construction,
VRNS,USA,58.61,2025-11-03,56.52,1.63,22.55%,11.03,11.434,0.000,"1,504",25.98%,35.99%  (  +1.66%),30.07%,"5,110",7,5,5,75,Software - Infrastructure,
RIG,Switzerland,3.16,2025-11-03,47.52,0.20,2.35%,0.79,10.375,0.000,"281,497",59.80%,64.01%  (  +5.11%),14.40%,"854,544",5,4,4,75,Oil & Gas Drilling,
ON,USA,49.77,2025-11-03,47.87,1.85,-1.05%,3.18,10.068,0.000,"18,042",30.58%,50.67%  (  +1.54%),21.44%,"269,827",7,4,4,70,Semiconductors,
AMKR,USA,29.16,2025-11-03,71.14,1.01,32.59%,1.14,11.183,0.000,"2,936",40.20%,49.09%  (  -1.48%),24.52%,"45,003",8,4,4,78,Semiconductor Equipment & Materials,
WELL,USA,171.70,2025-11-03,61.72,2.76,14.59%,12.37,5.532,0.000,"2,616",14.98%,21.45%  (  +0.34%),15.13%,"24,075",10,5,5,90,REIT - Healthcare Facilities,
RMBS,USA,100.76,2025-11-03,65.39,5.52,62.25%,16.80,12.901,0.000,951,77.37%,61.06%  (  -0.37%),41.68%,"29,683",9,5,5,88,Semiconductors,
HOLX,USA,65.79,2025-11-03,47.11,1.91,1.34%,3.62,6.815,0.000,"1,097",29.42%,33.25%  (  +0.13%),27.30%,"37,009",9,4,5,80,Medical Instruments & Supplies,
ANET,USA,143.06,2025-11-03,53.90,5.09,35.34%,22.61,9.272,0.000,"18,563",42.13%,44.40%  (  +0.67%),27.16%,"445,071",10,5,5,85,Computer Hardware,
WMB,USA,63.31,2025-11-03,74.38,1.27,9.33%,6.82,3.783,0.000,"10,896",17.35%,24.02%  (  -1.11%),16.45%,"129,955",6,5,5,85,Oil & Gas Midstream,
MPC,USA,196.44,2025-11-04,82.43,4.12,25.80%,0.45,4.599,0.000,"1,903",14.93%,28.87%  (  -0.32%),10.33%,"74,131",9,4,4,75,Oil & Gas Refining & Marketing,
BP,USA,35.26,2025-11-04,61.46,0.58,11.72%,0.49,3.031,0.000,"10,366",16.24%,23.95%  (  -0.18%),20.75%,"543,609",9,4,4,85,Oil & Gas Integrated,
MPLX,USA,51.36,2025-11-04,57.62,0.71,0.68%,4.56,4.926,0.000,"1,228",13.37%,19.37%  (  +1.64%),20.34%,"64,283",9,5,5,85,Oil & Gas Midstream,
ZTS,USA,141.13,2025-11-04,27.32,3.12,-11.63%,6.66,7.007,0.000,"2,706",14.91%,28.84%  (  +1.41%),32.62%,"46,844",10,4,5,88,Drug Manufacturers - Specialty & Generic,
CAT,USA,463.72,2025-11-04,67.89,10.06,24.80%,3.44,4.597,0.000,"13,328",24.20%,27.64%  (  +1.33%),16.37%,"178,224",9,4,4,68,Farm & Heavy Construction Machinery,"CNHI, 0.83(6M)
DE, 0.85(6M)"
SYY,USA,81.12,2025-11-04,50.45,1.40,7.42%,0.48,5.118,0.000,"1,166",17.66%,20.04%  (  +0.26%),18.05%,"46,169",6,5,5,82,Food Distribution,
ETN,Ireland,364.74,2025-11-04,51.44,9.19,10.79%,5.46,5.131,0.000,"6,060",23.78%,29.67%  (  +1.88%),18.37%,"70,367",10,5,5,90,Specialty Industrial Machinery,
BWXT,USA,176.21,2025-11-04,59.89,5.31,38.23%,5.62,10.760,0.000,"1,170",29.39%,39.19%  (  +0.50%),39.63%,"21,338",9,4,4,85,Aerospace & Defense,
KKR,USA,135.66,2025-11-04,39.49,4.43,1.35%,6.77,4.680,7.604,"13,636",31.97%,36.83%  (  +0.59%),16.61%,"181,755",9,5,5,85,Asset Management,
PEG,USA,80.88,2025-11-04,42.02,1.33,-2.44%,3.61,5.074,0.000,"9,280",16.42%,22.36%  (  -0.32%),13.31%,"21,183",6,4,4,85,Utilities - Regulated Electric,
MSTR,USA,300.70,2025-11-04,32.58,16.18,-14.77%,184.43,5.565,0.000,"787,511",48.18%,65.06%  (  +9.57%),11.70%,"2,631,074",8,5,5,70,Software - Application,
GPN,USA,84.90,2025-11-04,46.50,2.03,-6.98%,2.17,8.392,0.000,661,22.20%,37.94%  (  +0.01%),32.07%,"84,877",8,4,4,85,Software - Infrastructure,
OKE,USA,73.44,2025-11-04,48.23,1.56,-16.28%,1.65,9.940,0.000,"1,620",18.70%,29.22%  (  -0.07%),17.06%,"89,797",9,4,4,90,Oil & Gas Midstream,
EPD,USA,31.53,2025-11-04,47.24,0.38,-1.33%,1.26,2.960,0.000,"7,118",9.71%,16.01%  (  +0.80%),16.86%,"234,097",10,4,4,78,Oil & Gas Midstream,
MOD,USA,135.92,2025-11-04,43.32,6.58,27.72%,2.74,15.581,0.000,950,43.92%,60.99%  (  +1.94%),27.95%,"13,558",9,5,5,80,Auto Parts,
AMD,USA,161.27,2025-11-04,50.57,5.98,26.95%,8.84,8.344,0.000,"579,683",34.51%,45.49%  (  +0.08%),21.17%,"3,697,765",8,4,4,88,Semiconductors,
CZR,USA,25.91,2025-11-04,49.10,1.00,-11.91%,0.47,6.501,0.000,"5,316",39.71%,52.08%  (  +2.53%),32.35%,"329,333",4,4,4,70,Resorts & Casinos,
MDLZ,USA,62.56,2025-11-04,47.31,1.17,-2.31%,2.18,3.608,0.000,"1,300",16.04%,21.69%  (  +1.09%),36.72%,"88,203",7,5,4,78,Confectioners,
FSLR,USA,223.05,2025-11-04,68.53,8.98,33.76%,5.51,7.888,0.000,"38,915",54.84%,55.80%  (  +1.32%),28.37%,"668,354",9,5,4,82,Solar,
RDDT,USA,232.75,2025-11-04,47.09,13.92,44.79%,26.11,14.484,0.000,"60,351",55.23%,71.88%  (  +1.07%),26.57%,"512,165",10,4,4,85,Internet Content & Information,
COMP,USA,7.95,2025-11-05,36.18,0.44,5.79%,0.68,15.440,0.000,"7,497",63.54%,68.58%  (  +4.97%),39.43%,"137,166",6,4,4,75,Real Estate Services,
CXW,USA,21.38,2025-11-05,59.39,0.55,2.48%,1.15,10.400,0.000,882,26.03%,41.54%  (  -0.57%),9.78%,"36,751",4,5,4,85,Security & Protection Services,
GNW,USA,8.98,2025-11-05,64.77,0.18,21.83%,0.52,6.082,0.000,"1,139",21.55%,30.27%  (  +1.57%),27.12%,"28,265",5,4,4,80,Insurance - Life,
CLBT,Israel,18.30,2025-11-05,68.07,0.58,-0.46%,10.03,12.704,0.000,"2,492",38.72%,47.57%  (  +0.73%),30.96%,"15,903",4,5,5,85,Software - Infrastructure,
CELH,USA,51.81,2025-11-05,38.52,2.12,34.79%,8.02,13.294,0.000,"19,344",41.37%,47.52%  (  -2.15%),16.10%,"484,177",7,5,5,85,Beverages - Non-Alcoholic,
CORZ,USA,16.84,2025-11-05,66.73,0.79,37.65%,14.76,10.563,0.000,"66,253",40.35%,72.77%  (  -2.97%),14.80%,"1,768,120",8,4,4,0,Software - Infrastructure,
RPRX,UK,34.90,2025-11-05,40.41,0.87,5.82%,8.83,6.033,0.000,981,21.06%,39.96%  (  -0.59%),54.98%,"21,709",8,5,4,85,Biotechnology,
UWMC,USA,6.23,2025-11-05,53.62,0.27,18.06%,3.84,9.354,0.000,"3,948",46.32%,57.39%  (  +0.73%),12.30%,"173,989",7,4,4,85,Mortgage Finance,
OBDC,USA,13.37,2025-11-05,30.85,0.23,-7.98%,4.44,6.591,0.000,"1,092",16.06%,34.96%  (  +0.17%),57.69%,"16,650",9,5,5,80,Asset Management,
AFRM,USA,77.94,2025-11-05,42.68,4.62,24.18%,7.87,13.915,0.000,"60,945",65.82%,59.36%  (  +1.35%),11.26%,"486,637",9,4,5,78,Software - Infrastructure,
TKO,USA,195.79,2025-11-05,52.98,4.75,19.93%,9.95,7.659,0.000,606,25.42%,33.86%  (  +0.52%),24.10%,"21,609",9,5,4,85,Entertainment,
PCT,USA,13.10,2025-11-05,44.43,0.69,22.87%,730.41,16.043,0.000,"8,679",49.03%,70.24%  (  +0.50%),23.40%,"345,015",5,5,4,65,Pollution & Treatment Controls,
ARM,USA,140.65,2025-11-05,45.74,5.55,3.12%,36.14,9.658,0.000,"50,182",44.76%,48.08%  (  -0.01%),11.05%,"803,379",9,5,5,90,Semiconductors,
CART,USA,42.41,2025-11-05,39.04,1.50,-4.83%,3.15,10.055,0.000,"2,163",37.17%,36.89%  (  +0.12%),15.82%,"110,155",9,4,4,85,Internet Retail,
JCI,Ireland,105.77,2025-11-05,44.42,2.32,14.11%,2.96,6.785,0.000,952,18.17%,29.96%  (  -0.45%),27.57%,"98,253",6,4,4,85,Building Products & Equipment,"IR, 0.82(6M)"
DIS,USA,112.99,2025-11-05,38.92,2.03,2.70%,2.16,6.668,0.000,"53,644",13.94%,24.33%  (  -0.98%),17.22%,"777,060",10,5,5,88,Entertainment,"CMCSA, 0.81(6M)
NFLX, 0.85(6M)"
APP,USA,639.91,2025-11-05,78.88,24.83,73.12%,40.73,15.506,0.000,"89,978",46.24%,53.79%  (  -2.55%),8.67%,"405,696",7,5,5,90,Advertising Agencies,
MGNI,USA,22.42,2025-11-05,41.91,1.30,24.72%,4.66,17.126,0.000,"1,670",60.60%,61.43%  (  +1.37%),23.66%,"96,186",9,5,5,85,Advertising Agencies,
MARA,USA,16.07,2025-11-05,44.92,1.13,-0.55%,7.46,10.264,0.000,"463,523",56.26%,82.22%  (  +0.89%),24.80%,"2,656,490",5,4,5,80,Capital Markets,
PBR,USA,13.11,2025-11-06,60.46,0.29,4.91%,0.57,1.147,0.000,"29,877",23.50%,25.87%  (  -1.10%),9.71%,"919,561",7,5,4,78,Oil & Gas Integrated,
WIX,Israel,173.60,2025-11-06,61.09,7.51,-1.54%,5.17,12.691,0.000,"2,261",42.55%,51.48%  (  +2.65%),41.57%,"43,818",9,5,5,85,Software - Infrastructure,
COR,USA,298.82,2025-11-06,53.55,7.74,9.15%,0.18,4.988,0.000,838,27.50%,27.53%  (  +2.70%),56.85%,"37,425",10,5,4,85,Medical Distribution,
AZN,USA,73.53,2025-11-06,30.65,1.36,1.89%,4.03,4.733,0.000,"10,346",16.98%,22.90%  (  -0.06%),13.66%,"117,363",6,5,4,88,Drug Manufacturers - General,
CRNX,USA,35.89,2025-11-06,60.64,1.58,2.59%,2431.64,9.880,0.000,"2,399",48.07%,79.18%  (  -9.82%),80.42%,"17,187",7,5,5,75,Biotechnology,
10:19:47 PM,,,,,,,,,,,,,,,,,,,,
