SMBL,Country,$$,Er Date,RSI,ATR,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
IQV,USA,178.01,2025-05-01,35.97,4.84,2.04,7.369,0.000,107,24.78%,35.10%  (  +2.32%),74.47%,"5,204",6,5,5,75
ATI,USA,50.86,2025-04-29,37.92,2.08,1.66,9.845,0.000,413,39.49%,41.48%  (  +2.17%),47.54%,"9,703",10,5,5,85
CIVI,USA,34.63,2025-05-01,38.89,1.71,0.62,6.953,0.000,495,76.43%,50.33%  (  +3.62%),67.02%,"28,210",8,4,4,75
JCI,Ireland,79.54,2025-05-07,41.80,2.14,2.05,6.318,0.000,538,29.10%,31.31%  (  +2.60%),76.77%,"78,397",6,4,4,85
FLEX,Singapore,33.01,2025-05-07,35.32,1.49,0.49,9.654,0.000,"1,369",42.78%,42.04%  (  +3.66%),49.49%,"16,378",6,5,5,88
PCOR,USA,66.66,2025-05-07,38.03,2.89,8.68,12.021,0.000,52,62.81%,49.24%  (  +5.69%),59.74%,"19,716",8,5,5,75
MET,USA,78.69,2025-05-07,39.23,2.10,0.76,3.572,0.000,"3,123",31.94%,27.74%  (  +4.38%),65.29%,"152,983",9,5,5,85
PYPL,USA,65.35,2025-04-29,32.11,2.13,2.03,8.805,0.000,"80,536",32.90%,37.53%  (  +6.59%),44.74%,"1,153,399",5,4,4,80
CORT,USA,54.20,2025-05-07,37.78,2.83,8.47,17.702,0.000,"2,257",49.82%,81.66%  (  +1.84%),47.43%,"41,450",10,5,4,80
MLCO,USA,5.28,2025-04-29,38.40,0.23,0.48,9.227,0.000,261,43.05%,50.18%  (  -0.29%),19.90%,"64,050",7,4,4,60
HLT,USA,225.80,2025-04-23,35.46,6.67,4.84,5.352,8.882,759,29.73%,30.63%  (  +2.27%),53.78%,"79,270",6,4,4,90
TRMB,USA,65.68,2025-05-02,36.21,2.04,4.38,6.708,0.000,874,31.90%,32.19%  (  +1.94%),54.00%,"21,518",4,5,5,78
RSI,USA,10.65,2025-05-07,40.74,0.68,2.63,21.453,0.000,237,86.12%,66.07%  (  +3.31%),31.32%,"34,807",7,5,5,85
BGC,USA,9.15,2025-04-29,46.77,0.35,1.95,12.242,0.000,364,48.62%,40.23%  (  +1.78%),40.35%,"12,953",9,4,4,78
Z,USA,68.91,2025-05-07,38.57,2.89,7.44,10.019,0.000,"2,465",38.42%,44.36%  (  +6.85%),23.13%,"126,576",5,4,4,75
BRKR,USA,42.04,2025-05-01,27.92,1.82,1.89,9.189,0.000,560,35.10%,51.05%  (  -2.24%),75.69%,"4,428",8,5,4,75
TTEK,USA,29.24,2025-05-07,40.87,0.81,1.45,5.389,0.000,42,27.65%,39.14%  (  +1.21%),78.60%,"21,834",8,4,4,90
TECH,USA,58.95,2025-05-07,37.11,2.26,7.79,9.431,0.000,26,35.53%,39.94%  (  -1.35%),49.17%,"1,291",8,4,4,88
QCOM,USA,152.54,2025-05-07,39.41,4.62,4.15,7.159,0.000,"23,283",32.96%,37.11%  (  +4.90%),43.60%,"494,931",9,4,4,85
IP,USA,53.27,2025-04-24,49.24,1.70,1.51,4.634,6.952,"6,290",38.52%,32.33%  (  +3.04%),44.62%,"89,946",10,4,4,75
IR,USA,79.12,2025-05-01,35.18,2.18,4.41,5.939,0.000,66,32.86%,30.61%  (  +6.48%),62.02%,"9,680",7,4,5,70
GDDY,USA,179.24,2025-05-01,45.24,4.60,5.54,6.366,0.000,419,48.83%,31.73%  (  +3.58%),51.39%,"16,896",7,4,5,78
GTES,UK,18.42,2025-05-07,36.20,0.74,1.38,7.436,0.000,"4,497",44.96%,40.43%  (  +0.67%),40.21%,"27,822",9,5,5,70
NBIX,USA,113.11,2025-05-07,44.07,3.06,4.79,9.456,0.000,133,27.44%,36.15%  (  +3.86%),19.20%,"15,223",7,5,5,78
PSN,USA,59.30,2025-05-07,40.21,2.23,0.94,7.832,0.000,140,50.51%,44.76%  (  +4.18%),82.22%,"18,452",6,4,5,86
MCW,USA,7.94,2025-05-07,47.78,0.31,2.59,13.180,0.000,1,37.93%,60.90%  (  +6.01%),29.90%,"22,530",7,4,4,78
RELY,USA,20.78,2025-05-07,42.62,0.84,3.30,17.438,0.000,526,41.46%,55.56%  (  +8.33%),40.22%,"29,807",8,5,5,85
CWAN,USA,26.27,2025-05-07,39.09,0.95,14.60,10.501,0.000,46,47.38%,41.90%  (  -2.80%),56.39%,"13,204",10,5,5,85
SRPT,USA,70.57,2025-05-07,27.45,4.90,3.60,8.883,0.000,"1,085",103.32%,50.46%  (  +5.54%),15.86%,"42,220",9,5,5,85
SYK,USA,364.40,2025-04-29,37.49,7.86,6.16,6.065,0.000,512,19.07%,25.11%  (  +1.86%),58.44%,"25,027",5,5,5,90
MIR,USA,14.43,2025-04-29,41.99,0.62,3.90,12.752,0.000,54,42.40%,48.31%  (  +1.61%),26.28%,"15,205",9,5,5,70
ALKT,USA,26.36,2025-05-07,39.21,1.08,8.07,10.996,0.000,33,53.71%,45.66%  (  -1.01%),36.54%,"1,044",8,5,4,85
EQH,USA,51.03,2025-04-29,44.53,1.73,1.09,6.620,0.000,188,40.70%,32.87%  (  +1.43%),58.56%,"2,504",9,5,5,85
KIM,USA,20.87,2025-05-01,43.12,0.48,6.89,6.164,0.000,20,23.35%,24.70%  (  -0.14%),31.10%,"7,577",8,4,4,70
GPK,USA,25.97,2025-05-01,46.07,0.67,0.89,8.524,0.000,6,25.35%,33.99%  (  +2.65%),41.97%,"3,571",7,4,4,78
LLY,USA,823.47,2025-05-01,43.69,23.33,17.33,6.043,0.000,"18,969",31.80%,37.34%  (  +3.21%),45.62%,"260,856",10,5,5,80
BDX,USA,227.33,2025-05-01,46.77,4.13,3.16,5.168,0.000,804,14.66%,23.35%  (  +1.01%),59.55%,"45,800",8,5,5,85
CUZ,USA,29.52,2025-05-01,48.60,0.74,5.79,8.159,10.812,1,24.57%,28.14%  (  -2.09%),24.35%,392,9,4,4,80
APLE,USA,12.80,2025-05-01,28.70,0.35,2.14,5.667,0.000,296,26.28%,27.85%  (  -1.06%),26.16%,"12,275",9,4,4,78
CGNX,USA,29.63,2025-05-01,33.15,1.08,5.49,9.085,0.000,110,33.79%,42.37%  (  -1.24%),74.74%,"7,160",5,4,4,70
LXP,USA,8.73,2025-05-01,45.14,0.19,7.21,12.458,0.000,5,18.81%,52.83%  (  -1.08%),35.76%,478,7,4,4,80
BALL,USA,51.49,2025-04-25,48.32,1.18,1.23,6.609,9.106,120,24.89%,29.48%  (  +2.93%),69.01%,"40,245",8,4,4,65
PENN,USA,16.90,2025-05-01,37.73,0.79,0.39,10.162,0.000,"28,704",51.14%,52.95%  (  -8.68%),28.91%,"448,310",8,4,4,55
CVNA,USA,201.64,2025-05-07,48.56,16.60,3.15,14.587,0.000,"54,806",101.53%,77.77%  (  +4.25%),52.21%,"407,289",10,4,4,85
FIVN,USA,27.60,2025-05-01,27.77,1.61,2.01,15.675,0.000,"2,672",49.40%,54.52%  (  +2.33%),29.34%,"38,409",8,5,4,82
HTGC,USA,19.14,2025-05-01,44.61,0.41,6.71,5.074,0.000,37,28.92%,24.88%  (  +0.58%),52.75%,"24,923",9,4,4,80
NOG,USA,30.08,2025-04-29,43.93,1.06,1.38,5.579,0.000,280,45.25%,39.68%  (  +2.48%),68.26%,"35,479",7,4,4,70
CNH,Netherlands,12.15,2025-05-01,42.61,0.47,0.76,6.429,0.000,68,44.52%,40.79%  (  +3.70%),42.99%,"37,851",4,4,4,55
TXRH,USA,172.14,2025-05-01,45.79,5.12,2.13,7.436,0.000,"1,145",31.27%,26.96%  (  +2.27%),39.90%,"18,653",4,4,4,85
BILL,USA,46.35,2025-05-01,33.94,2.66,3.41,13.839,0.000,"1,282",51.70%,54.51%  (  +4.82%),30.55%,"97,474",7,4,4,78
DKNG,USA,35.15,2025-05-01,36.38,2.11,6.58,10.383,0.000,"81,451",71.33%,53.76%  (  +8.29%),55.05%,"655,061",9,5,5,75
NRG,USA,95.17,2025-05-06,45.06,4.59,0.69,8.608,0.000,"2,311",60.64%,46.16%  (  +1.81%),55.88%,"57,694",9,4,4,85
SW,Ireland,44.31,2025-05-01,38.06,1.58,1.09,6.846,0.000,57,41.70%,39.62%  (  +2.40%),36.96%,"3,573",6,5,5,80
FROG,Israel,31.98,2025-05-08,35.51,1.25,8.42,15.101,0.000,160,42.22%,47.51%  (  +1.94%),27.91%,"17,206",9,5,5,78
APG,USA,35.91,2025-05-01,41.34,1.19,1.43,9.630,0.000,5,39.16%,34.53%  (  -2.30%),48.04%,"2,908",6,5,5,80
OWL,USA,19.88,2025-05-01,42.25,0.88,13.35,7.579,0.000,"1,057",46.59%,43.86%  (  +3.52%),56.07%,"95,791",7,4,5,90
PWR,USA,252.17,2025-05-01,40.72,11.06,1.58,7.871,0.000,770,43.87%,44.40%  (  +1.82%),71.92%,"25,354",8,4,4,85
TEAM,USA,215.27,2025-04-24,34.56,11.30,11.76,11.706,11.881,"2,790",59.37%,58.37%  (  +6.33%),71.27%,"70,525",7,4,4,75
BTSG,USA,17.95,2025-05-01,44.18,0.86,0.28,13.682,0.000,4,50.82%,55.89%  (  -0.41%),39.03%,"1,839",4,5,5,70
LYV,USA,125.11,2025-05-01,42.24,4.56,1.25,7.562,0.000,981,39.95%,38.65%  (  +2.29%),64.11%,"83,962",7,5,5,75
FOUR,USA,84.30,2025-05-08,32.85,3.86,2.26,12.555,0.000,507,66.12%,48.85%  (  +2.26%),30.95%,"35,128",9,4,4,90
CFLT,USA,24.21,2025-05-06,36.06,1.62,8.39,19.345,0.000,"2,063",65.73%,64.84%  (  +4.32%),51.47%,"206,946",6,4,4,78
BLDR,USA,125.00,2025-05-06,35.39,4.62,0.87,9.273,0.000,"1,009",35.99%,45.83%  (  +2.71%),39.68%,"28,683",8,5,5,75
XYZ,USA,55.16,2025-05-01,32.02,2.81,1.42,4.904,0.000,"51,580",72.51%,53.84%  (  +6.54%),46.71%,"622,132",4,5,5,78
HWM,USA,129.16,2025-05-01,48.73,4.49,7.04,7.669,0.000,"3,118",42.78%,37.62%  (  +4.32%),61.62%,"51,212",9,5,5,85
INSM,USA,77.30,2025-05-08,49.32,2.81,38.47,10.173,0.000,20,34.49%,43.78%  (  +2.58%),2.64%,"32,113",9,5,5,75
NET,USA,113.10,2025-05-01,35.86,6.83,23.37,12.765,0.000,"11,384",51.46%,57.04%  (  +4.99%),50.59%,"173,270",10,4,4,70
DASH,USA,183.49,2025-05-07,44.09,8.44,7.19,9.596,0.000,"10,303",48.37%,46.00%  (  +5.15%),47.89%,"189,362",9,5,5,85
SWTX,USA,47.62,2025-05-01,45.06,2.47,18.63,15.403,0.000,"5,181",52.76%,110.20%  (  -13.23%),52.13%,"114,603",9,5,5,0
SRE,USA,70.12,2025-05-06,40.95,1.86,3.53,4.673,0.000,123,64.26%,23.77%  (  +3.14%),52.23%,"71,548",7,4,4,75
APO,USA,136.01,2025-05-01,40.86,5.85,2.95,5.452,0.000,"11,120",44.02%,42.06%  (  +4.29%),64.08%,"346,796",4,5,5,90
DDOG,USA,100.46,2025-05-06,33.72,4.25,12.83,10.081,0.000,"9,825",41.54%,45.96%  (  +3.69%),41.99%,"334,114",5,5,5,75
EXPE,USA,167.62,2025-05-01,39.96,6.74,1.58,9.338,0.000,"1,657",40.18%,39.82%  (  +3.52%),43.74%,"85,683",7,4,4,82
IRM,USA,85.03,2025-05-01,38.41,2.71,4.06,5.967,0.000,303,31.26%,37.16%  (  +4.40%),61.81%,"54,889",6,4,4,80
DOCN,USA,33.67,2025-05-09,34.30,1.88,3.97,15.654,0.000,920,65.00%,57.50%  (  +0.56%),44.35%,"50,100",4,4,4,75
APTV,Jersey,60.59,2025-05-01,39.03,1.86,0.71,9.100,0.000,811,30.43%,38.67%  (  +2.47%),49.93%,"49,186",10,4,4,80
EOG,USA,126.21,2025-05-01,49.56,3.10,2.98,3.211,0.000,"3,214",27.79%,27.69%  (  +2.23%),55.84%,"148,825",9,4,4,85
SHAK,USA,88.85,2025-05-01,39.17,4.73,3.02,10.393,0.000,971,73.16%,48.50%  (  +7.65%),52.99%,"30,927",8,4,4,78
XRAY,USA,14.98,2025-05-01,30.63,0.54,0.79,12.794,0.000,366,40.26%,43.69%  (  +5.95%),45.57%,"16,961",6,4,4,48
MT,USA,28.88,2025-05-01,42.29,1.07,0.36,4.087,0.000,"4,616",51.81%,36.44%  (  -0.47%),52.67%,"104,206",9,4,4,75
GT,USA,8.70,2025-05-05,42.30,0.42,0.13,11.221,0.000,"1,226",72.22%,51.15%  (  +4.29%),53.48%,"174,521",9,5,4,60
XPO,USA,108.82,2025-05-02,39.47,4.67,1.58,11.486,0.000,86,38.88%,49.41%  (  +2.50%),47.60%,"17,831",6,5,5,80
CNK,USA,24.94,2025-05-01,41.33,0.94,1.00,8.146,0.000,503,50.96%,37.10%  (  +5.05%),21.83%,"91,812",9,5,4,75
PK,USA,10.87,2025-05-05,33.76,0.40,0.84,7.502,0.000,343,35.67%,39.12%  (  -5.38%),40.13%,"8,334",6,4,4,65
VNOM,USA,43.46,2025-05-05,43.78,1.51,11.16,7.594,0.000,134,37.35%,35.62%  (  +1.92%),64.65%,"17,769",8,5,5,80
FLS,USA,48.64,2025-05-05,37.19,1.81,1.41,6.314,0.000,71,41.01%,34.23%  (  +1.22%),64.96%,"9,860",5,5,5,85
VRNS,USA,41.35,2025-05-05,46.91,1.12,8.45,11.874,0.000,55,22.17%,38.91%  (  +2.44%),39.59%,"10,515",4,4,4,70
ANET,USA,77.46,2025-05-06,33.68,4.13,13.95,9.228,0.000,"31,205",56.27%,48.34%  (  +4.55%),43.92%,"419,692",10,4,4,85
GPN,USA,97.42,2025-05-07,43.21,2.39,2.37,8.527,0.000,"6,300",27.69%,34.35%  (  +2.95%),38.80%,"70,511",8,4,4,75
AMKR,USA,18.37,2025-05-05,30.96,0.74,0.72,11.075,0.000,"5,353",38.49%,49.55%  (  +1.38%),55.10%,"88,240",7,4,5,65
ZTS,USA,164.18,2025-05-06,48.78,3.70,7.94,7.280,0.000,359,27.46%,27.43%  (  +1.49%),28.91%,"38,547",8,5,4,90
MPC,USA,144.35,2025-05-06,46.53,4.68,0.32,5.076,0.000,"1,465",31.76%,32.77%  (  +2.24%),47.70%,"68,746",10,4,4,80
MTCH,USA,30.48,2025-05-06,42.27,1.04,2.19,8.552,0.000,"10,028",35.75%,34.30%  (  +2.42%),21.10%,"166,135",7,4,4,68
ERJ,USA,46.08,2025-05-06,41.06,1.88,1.31,8.588,0.000,"8,092",52.43%,45.75%  (  +1.41%),58.57%,"48,060",8,4,4,85
LDOS,USA,134.69,2025-04-29,47.25,3.96,1.04,6.819,0.000,174,24.44%,35.34%  (  +1.97%),68.29%,"21,497",4,4,4,80
VIAV,USA,11.12,2025-05-01,45.90,0.35,2.45,10.266,0.000,28,26.14%,40.47%  (  +4.59%),25.23%,"11,371",7,4,4,70
NCLH,Bermuda,19.12,2025-05-07,34.85,1.01,0.89,8.334,0.000,"12,779",51.94%,53.13%  (  +5.26%),60.81%,"489,769",8,4,4,80
SEE,USA,28.95,2025-05-01,33.22,0.86,0.78,8.491,0.000,"1,628",34.77%,33.33%  (  unch),26.51%,"16,462",6,4,5,75
AKAM,USA,79.56,2025-05-08,38.83,2.46,3.00,10.445,0.000,"2,880",77.17%,29.37%  (  +0.26%),21.61%,"133,147",5,4,4,80
AMCR,Jersey,9.60,2025-04-29,43.09,0.22,1.03,6.080,0.000,143,22.00%,30.38%  (  -0.85%),45.11%,"85,692",10,5,5,70
LSCC,USA,55.55,2025-05-05,37.64,3.02,15.01,12.931,0.000,549,48.59%,53.43%  (  +3.86%),47.14%,"10,393",9,5,5,72
MSTR,USA,293.11,2025-05-05,47.46,25.51,164.72,7.388,0.000,"662,347",113.41%,83.54%  (  +11.28%),9.17%,"2,366,655",10,5,5,85
DD,USA,74.09,2025-05-07,37.19,1.64,2.50,5.627,0.000,"1,299",22.94%,25.33%  (  +3.57%),44.41%,"111,563",9,4,4,80
AMD,USA,103.17,2025-04-29,45.06,4.42,6.48,8.559,0.000,"386,824",43.82%,43.19%  (  +3.00%),29.32%,"3,715,122",8,4,4,90
SBUX,USA,97.42,2025-04-29,38.47,2.56,3.06,6.520,0.000,"24,901",29.73%,32.03%  (  +3.21%),50.03%,"558,732",9,4,4,70
ETN,Ireland,273.28,2025-04-29,37.13,10.75,4.30,6.359,0.000,"5,172",39.48%,36.95%  (  +2.44%),62.79%,"108,582",6,4,4,85
STAG,USA,35.34,2025-04-29,49.89,0.69,8.77,5.863,0.000,12,20.13%,22.81%  (  +0.98%),25.20%,"2,821",7,4,5,77
OKE,USA,97.65,2025-04-29,49.12,2.70,2.81,9.090,0.000,788,29.21%,29.70%  (  +2.05%),65.08%,"103,652",7,4,4,78
AME,USA,171.21,2025-05-01,35.48,3.74,5.69,4.776,0.000,435,21.22%,24.56%  (  +1.50%),58.59%,"6,431",7,4,4,88
FRSH,USA,14.46,2025-05-07,36.12,0.66,6.05,14.502,0.000,194,43.76%,50.60%  (  +3.22%),32.68%,"29,770",9,4,4,80
CCCS,USA,8.85,2025-04-29,26.83,0.27,6.16,12.542,0.000,11,22.99%,49.03%  (  +3.26%),29.69%,"1,672",4,4,4,75
RITM,USA,11.28,2025-04-29,37.65,0.22,1.24,5.628,0.000,782,19.71%,23.58%  (  +0.69%),32.04%,"93,406",8,5,5,85
KKR,USA,114.41,2025-05-07,38.67,5.17,4.35,4.349,0.000,"9,542",49.94%,41.78%  (  +3.07%),53.95%,"143,121",6,5,5,85
DTM,USA,96.40,2025-04-29,48.70,2.94,9.98,6.468,0.000,7,32.89%,30.55%  (  +0.28%),76.85%,897,10,4,4,80
NVO,USA,69.36,2025-05-01,28.97,2.64,5.54,6.524,0.000,"23,617",47.79%,46.07%  (  +3.28%),63.92%,"490,616",5,4,4,
BWA,USA,28.07,2025-05-01,41.11,0.95,0.44,8.039,0.000,852,33.80%,37.10%  (  +1.61%),82.80%,"26,257",8,4,5,75
CTVA,USA,60.86,2025-05-07,45.73,1.26,2.46,6.981,0.000,404,22.67%,28.21%  (  +1.92%),53.52%,"18,880",9,4,4,80
GH,USA,42.97,2025-05-08,47.86,2.82,7.18,12.709,0.000,471,82.18%,68.70%  (  +3.57%),47.21%,"46,235",8,5,5,75
RIOT,USA,7.43,2025-05-07,37.87,0.68,6.91,11.880,0.000,"83,789",81.84%,79.36%  (  +1.69%),8.96%,"1,259,189",6,5,5,80
COIN,USA,0,2025-05-01,,,,9.268,0.000,"172,169",85.83%,69.27%  (  +6.64%),24.16%,"1,099,074",7,4,4,80
LFST,USA,0,2025-05-08,,,,12.385,0.000,"3,666",31.73%,42.44%  (  +1.65%),10.59%,"29,786",4,5,5,78
CLSK,USA,0,2025-05-08,,,,7.603,0.000,"107,973",95.69%,87.15%  (  +7.09%),9.72%,"1,263,850",4,5,5,85
WGS,USA,0,2025-05-05,,,,24.432,0.000,598,137.77%,103.63%  (  +8.51%),31.11%,"14,285",6,4,4,70
RPRX,UK,0,2025-05-08,,,,5.891,0.000,773,24.40%,36.21%  (  -7.71%),52.30%,"42,749",9,5,4,88
ALGM,USA,0,2025-05-08,,,,11.914,0.000,"1,731",74.12%,62.70%  (  +2.46%),79.35%,"47,923",8,5,5,65
FOLD,USA,0,2025-05-08,,,,9.191,0.000,5,32.99%,45.09%  (  -4.71%),35.58%,"18,083",4,4,5,85
WRBY,USA,0,2025-05-08,,,,16.790,0.000,26,61.73%,59.24%  (  -2.29%),37.71%,"13,441",7,4,4,85
CRC,USA,0,2025-05-06,,,,7.554,0.000,176,43.81%,37.59%  (  -0.41%),44.99%,"14,371",4,5,5,85
MARA,USA,0,2025-05-08,,,,10.597,0.000,"184,653",103.56%,82.51%  (  +5.35%),9.75%,"1,710,744",6,4,4,75
DIS,USA,0,2025-05-06,,,,7.050,0.000,"51,694",27.90%,25.96%  (  +1.91%),28.92%,"761,347",6,5,5,86
DAR,USA,0,2025-04-24,,,,10.527,14.060,677,46.54%,45.64%  (  +1.07%),61.15%,"25,903",9,5,5,78
NTRA,USA,0,2025-05-08,,,,14.325,0.000,"1,989",48.84%,57.62%  (  +3.42%),29.78%,"22,734",10,5,5,78
LTH,USA,0,2025-05-07,,,,12.592,0.000,146,46.42%,44.30%  (  -1.35%),56.41%,"15,958",10,4,4,85
JOBY,Cayman Islands,0,2025-05-06,,,,10.402,0.000,"2,970",61.12%,64.84%  (  +1.41%),26.36%,"246,413",8,4,4,60
CPNG,USA,0,2025-05-06,,,,8.796,0.000,"4,869",35.84%,27.21%  (  -21.34%),2.38%,"246,434",4,5,5,75
G,Bermuda,0,2025-05-08,,,,8.604,0.000,6,20.19%,29.19%  (  -0.18%),36.76%,"3,831",6,4,4,85
TPR,USA,0,2025-05-08,,,,6.561,0.000,"10,351",37.05%,40.53%  (  +1.93%),54.69%,"202,436",10,5,4,82
TGNA,USA,0,2025-05-08,,,,6.882,0.000,96,33.99%,32.86%  (  +1.62%),52.76%,"10,127",9,5,5,75
GMAB,USA,0,2025-05-01,,,,12.062,0.000,7,45.19%,56.36%  (  +5.53%),42.92%,"16,639",8,4,4,85
AVPT,USA,0,2025-05-08,,,,10.602,0.000,78,59.75%,44.78%  (  +4.07%),44.02%,"15,768",7,5,5,85
USFD,USA,0,2025-05-08,,,,5.909,0.000,9,26.71%,29.01%  (  +1.97%),47.62%,"9,684",8,5,5,90
02:15:38 PM,,,,,,,,,,,,,,,,,
