SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
CMCSA,USA,31.47,2025-10-30,31.21,0.60,-10.12%,0.94,5.306,0.000,"27,313",14.12%,30.80%  (  +2.30%),42.84%,"728,167",8,4,4,75,Telecom Services,
MRK,USA,78.46,2025-10-30,35.43,1.50,-8.85%,3.09,5.122,0.000,"19,294",19.58%,30.40%  (  +0.27%),31.49%,"678,147",9,4,4,75,Drug Manufacturers - General,
DBRG,USA,11.78,2025-10-30,52.26,0.42,12.33%,7.46,11.887,0.000,"3,510",37.98%,48.34%  (  -1.49%),13.83%,"62,773",7,5,4,80,Asset Management,
XPO,USA,126.69,2025-10-30,44.32,4.49,1.66%,1.86,11.343,0.000,707,38.87%,46.60%  (  -2.06%),19.26%,"25,386",9,5,5,80,Trucking,
EW,USA,77.03,2025-10-30,49.26,1.54,3.02%,7.95,9.162,10.296,"3,193",16.06%,29.00%  (  +0.75%),31.08%,"84,534",4,4,4,90,Medical Devices,
INOD,USA,75.66,2025-10-30,77.49,4.49,71.28%,10.56,22.329,0.000,"2,888",67.02%,110.07%  (  +3.59%),55.59%,"59,612",8,5,5,92,Information Technology Services,
CROX,USA,82.06,2025-10-30,48.74,3.22,-17.77%,1.08,10.629,0.000,"10,806",38.90%,48.92%  (  -7.35%),23.54%,"119,864",5,4,4,78,Footwear & Accessories,
IONS,USA,64.46,2025-10-30,73.04,1.93,69.62%,10.88,10.045,0.000,805,89.58%,41.33%  (  -5.15%),26.88%,"39,503",10,5,5,90,Biotechnology,
MNST,USA,66.84,2025-10-30,64.81,1.31,14.97%,8.52,5.979,0.000,866,19.22%,27.70%  (  +0.32%),30.29%,"74,721",8,4,5,88,Beverages - Non-Alcoholic,
AES,USA,13.30,2025-10-30,55.55,0.37,12.13%,0.79,9.923,0.000,"5,341",24.94%,48.43%  (  +1.48%),36.93%,"381,951",9,5,5,80,Utilities - Diversified,
SBUX,USA,84.89,2025-10-30,47.09,1.86,-8.75%,2.63,6.633,9.439,"33,522",21.48%,37.71%  (  +2.88%),36.64%,"639,943",7,4,4,65,Restaurants,
KTOS,USA,88.32,2025-10-30,79.66,3.67,108.48%,12.29,11.268,0.000,"13,966",45.38%,69.25%  (  +1.49%),76.24%,"98,052",10,5,5,85,Aerospace & Defense,
GEO,USA,21.08,2025-10-30,44.70,0.75,-20.02%,1.22,9.503,0.000,"4,812",36.73%,65.86%  (  +2.29%),19.75%,"363,606",5,5,4,80,Security & Protection Services,
RCL,Liberia,322.64,2025-10-30,41.22,10.37,20.48%,5.10,6.247,0.000,"3,725",31.74%,45.02%  (  +2.12%),34.89%,"103,977",6,5,5,85,Travel Services,
LNG,USA,234.06,2025-10-30,47.07,4.71,2.12%,2.83,4.095,0.000,"1,382",15.42%,28.33%  (  +1.43%),23.29%,"62,833",10,5,5,80,Oil & Gas Midstream,
MCHP,USA,64.26,2025-10-30,45.00,1.98,7.99%,8.19,7.493,0.000,"6,293",26.24%,43.18%  (  +1.51%),17.59%,"218,804",10,4,4,70,Semiconductors,
MAR,USA,265.21,2025-10-30,50.05,5.01,-0.03%,2.80,4.759,0.000,650,21.63%,26.44%  (  -0.96%),20.25%,"66,035",8,4,4,70,Lodging,"HLT, 0.9(6M)"
CVNA,USA,387.24,2025-10-30,59.63,15.48,37.68%,5.12,12.853,16.782,"45,428",37.74%,64.99%  (  +4.73%),26.61%,"411,993",8,4,4,92,Auto & Truck Dealerships,
EXPE,USA,221.07,2025-10-30,57.05,5.54,21.46%,1.95,9.836,0.000,947,23.78%,31.29%  (  -0.09%),10.71%,"60,743",5,4,4,85,Travel Services,
FIS,USA,65.28,2025-10-30,39.48,1.42,-13.95%,3.31,5.602,0.000,"1,551",21.00%,26.81%  (  -0.36%),30.88%,"47,511",6,4,4,78,Information Technology Services,
NBIS,Netherlands,110.17,2025-10-30,73.56,6.55,148.17%,113.78,7.994,0.000,"42,976",125.65%,85.94%  (  unch),31.44%,"581,762",7,4,5,90,Software - Infrastructure,
DUK,USA,122.50,2025-10-30,52.29,1.57,4.60%,3.05,3.386,0.000,"2,913",11.85%,17.01%  (  -0.60%),10.90%,"92,896",8,4,4,85,Utilities - Regulated Electric,
SO,USA,93.79,2025-10-30,55.93,1.15,4.89%,3.64,2.228,0.000,"1,270",11.73%,17.15%  (  +0.67%),20.92%,"80,537",7,4,4,72,Utilities - Regulated Electric,"DUK, 0.89(6M)"
VIAV,USA,12.60,2025-10-30,72.43,0.28,19.16%,2.59,10.408,0.000,"6,918",20.10%,42.37%  (  +3.27%),14.13%,"29,934",10,4,4,80,Communication Equipment,
SM,USA,25.96,2025-10-30,44.18,1.23,-12.49%,0.95,9.987,0.000,754,48.19%,57.46%  (  +0.64%),33.48%,"23,417",8,4,4,74,Oil & Gas E&P,
XYZ,USA,75.29,2025-10-30,48.88,2.52,6.28%,1.93,10.122,0.000,"17,452",32.42%,43.30%  (  +1.06%),13.51%,"593,161",7,4,5,80,Software - Infrastructure,
PENN,USA,19.78,2025-10-30,56.82,0.56,9.50%,0.43,8.946,0.000,"1,058",26.61%,44.20%  (  +0.63%),12.85%,"115,443",10,4,4,0,Resorts & Casinos,
BLDR,USA,118.77,2025-10-30,33.96,4.72,-10.63%,0.82,9.089,0.000,"4,426",45.47%,52.08%  (  +1.04%),39.83%,"44,935",7,4,4,58,Building Products & Equipment,
OWL,USA,17.55,2025-10-30,39.22,0.56,-13.44%,10.38,8.609,0.000,707,32.02%,37.31%  (  +0.17%),16.08%,"196,063",9,4,4,85,Asset Management,
CYTK,USA,52.21,2025-10-30,65.36,2.42,27.03%,72.86,10.660,0.000,"24,807",106.79%,54.16%  (  -1.57%),13.92%,"87,218",8,5,5,65,Biotechnology,
BILL,USA,55.26,2025-10-30,68.91,1.99,0.35%,3.84,14.099,0.000,"6,546",62.69%,41.89%  (  -0.02%),8.16%,"144,483",5,4,4,80,Software - Application,
TWLO,USA,103.33,2025-10-30,45.76,3.40,-7.97%,3.35,11.487,13.102,"2,878",31.58%,49.69%  (  +0.06%),29.65%,"106,320",5,4,5,75,Software - Infrastructure,
UBER,USA,99.99,2025-10-30,60.99,2.74,23.20%,4.41,7.484,0.000,"83,233",30.20%,36.94%  (  +1.40%),19.08%,"1,360,973",6,5,5,90,Software - Application,
CTRA,USA,23.51,2025-10-30,43.87,0.53,-8.45%,2.76,4.628,0.000,"1,672",22.38%,28.93%  (  +0.37%),23.14%,"124,022",9,5,5,80,Oil & Gas E&P,
GH,USA,61.04,2025-10-30,58.18,2.83,31.72%,9.19,14.524,0.000,"1,808",40.01%,61.01%  (  +1.61%),24.16%,"56,904",8,5,5,90,Diagnostics & Research,
HWM,USA,192.65,2025-10-30,63.10,4.57,27.14%,10.05,7.595,0.000,"1,952",20.68%,35.90%  (  -0.56%),27.03%,"49,759",9,5,5,90,Aerospace & Defense,
MP,USA,67.04,2025-10-30,47.87,4.94,86.32%,49.04,7.752,0.000,"40,863",62.34%,79.05%  (  -2.55%),69.76%,"582,102",7,5,5,85,Other Industrial Metals & Mining,
NET,USA,216.82,2025-10-30,52.02,7.46,37.73%,40.16,11.349,0.000,"2,887",31.71%,57.34%  (  +3.62%),34.80%,"159,236",4,4,4,80,Software - Infrastructure,
PTON,USA,8.24,2025-10-30,54.51,0.48,11.10%,1.35,17.938,0.000,"38,908",51.82%,80.73%  (  -3.90%),24.18%,"662,355",9,4,4,85,Leisure,
DDOG,USA,143.56,2025-10-30,62.24,4.28,13.22%,16.60,9.692,0.000,"16,896",34.07%,41.43%  (  +0.57%),23.82%,"305,827",8,5,5,80,Software - Application,
COIN,USA,330.83,2025-10-30,54.31,14.81,21.02%,10.02,7.716,15.607,"197,274",48.73%,60.66%  (  +2.73%),25.10%,"1,181,081",10,4,4,75,Financial Data & Stock Exchanges,
CL,USA,79.80,2025-10-31,36.70,1.44,-10.33%,3.23,3.466,0.000,"1,884",16.86%,23.25%  (  +0.64%),34.68%,"77,339",6,4,4,75,Household & Personal Products,
DKNG,USA,42.37,2025-10-31,34.73,1.31,4.89%,6.97,9.794,0.000,"73,852",21.39%,39.59%  (  +0.30%),10.30%,"655,591",6,5,5,75,Gambling,
SRE,USA,89.14,2025-10-31,70.48,1.68,13.68%,4.41,5.271,0.000,740,22.57%,24.11%  (  +0.61%),28.83%,"55,654",4,4,4,72,Utilities - Diversified,"EIX, 0.84(6M)"
UUUU,Canada,16.54,2025-10-31,71.97,1.28,148.16%,58.64,11.836,0.000,"20,902",103.78%,111.61%  (  -0.25%),99.57%,"429,357",6,4,5,75,Uranium,
FLR,USA,42.89,2025-10-31,50.58,1.52,-1.93%,0.43,10.775,0.000,"1,345",30.67%,57.31%  (  +0.83%),53.58%,"200,860",8,4,4,60,Engineering & Construction,
CNK,USA,27.56,2025-10-31,49.74,0.77,-4.28%,0.99,7.331,0.000,"2,687",29.69%,41.90%  (  +2.14%),54.30%,"121,124",9,5,5,85,Entertainment,
WMB,USA,63.47,2025-11-03,71.76,1.24,9.47%,6.84,3.783,0.000,"1,385",17.42%,23.79%  (  -0.75%),15.83%,"111,716",7,5,5,85,Oil & Gas Midstream,
AMKR,USA,28.79,2025-11-03,67.38,0.97,30.77%,1.12,11.183,16.291,"1,440",38.40%,50.35%  (  +1.09%),26.76%,"47,534",8,4,4,78,Semiconductor Equipment & Materials,
ANET,USA,143.62,2025-11-03,54.55,5.00,35.42%,22.70,9.272,0.000,"14,787",42.03%,43.36%  (  -0.46%),25.32%,"434,711",10,5,5,85,Computer Hardware,
SEI,USA,41.50,2025-11-03,72.96,2.46,50.56%,6.27,17.723,0.000,"1,110",75.61%,91.00%  (  +0.22%),45.50%,"53,895",8,5,5,70,Oil & Gas Equipment & Services,
RIG,Switzerland,3.11,2025-11-03,45.86,0.19,0.99%,0.77,10.375,14.873,"10,992",60.02%,64.22%  (  +0.08%),14.57%,"1,095,313",4,4,4,75,Oil & Gas Drilling,
WELL,USA,176.16,2025-11-03,69.41,2.82,17.21%,12.69,5.532,6.814,914,15.51%,20.56%  (  +0.25%),11.96%,"26,850",10,5,5,90,REIT - Healthcare Facilities,
ON,USA,49.94,2025-11-03,48.65,1.76,-0.36%,3.19,10.068,11.754,"3,708",30.62%,49.40%  (  -0.22%),19.37%,"280,245",7,4,4,70,Semiconductors,
RMBS,USA,104.65,2025-11-03,68.47,5.32,67.30%,17.42,12.901,20.592,699,76.53%,61.34%  (  +1.84%),42.20%,"29,722",10,5,5,88,Semiconductors,
MPLX,USA,50.02,2025-11-04,43.72,0.74,-1.98%,4.44,4.926,0.000,888,14.92%,18.11%  (  -0.37%),17.11%,"64,909",9,5,5,85,Oil & Gas Midstream,
SPOT,Luxembourg,723.78,2025-11-04,56.34,20.87,16.42%,8.11,9.995,0.000,"7,183",21.50%,37.73%  (  -0.76%),19.04%,"135,175",7,4,4,80,Internet Content & Information,
ZTS,USA,143.05,2025-11-04,35.64,2.98,-10.24%,6.76,7.007,0.000,"1,013",15.57%,28.49%  (  +0.85%),31.29%,"50,381",9,4,5,88,Drug Manufacturers - Specialty & Generic,
BP,USA,34.81,2025-11-04,53.69,0.60,10.09%,0.48,3.031,0.000,"6,982",17.43%,24.24%  (  +0.28%),21.39%,"566,605",9,4,4,85,Oil & Gas Integrated,
MPC,USA,195.46,2025-11-04,73.83,4.14,24.81%,0.45,4.599,0.000,"1,056",16.03%,29.83%  (  +0.62%),12.44%,"76,086",8,4,4,75,Oil & Gas Refining & Marketing,
YUM,USA,153.62,2025-11-04,65.61,2.59,5.98%,5.39,4.860,0.000,544,18.01%,21.12%  (  -0.09%),22.41%,"29,475",7,4,4,80,Restaurants,"MCD, 0.83(6M)"
SYY,USA,81.29,2025-11-04,50.91,1.42,7.63%,0.48,5.118,0.000,892,16.69%,20.19%  (  +0.04%),18.65%,"48,390",6,5,5,82,Food Distribution,
OKE,USA,72.30,2025-11-04,43.21,1.62,-17.26%,1.63,9.940,0.000,"2,103",19.34%,30.21%  (  +0.53%),19.16%,"91,697",9,4,4,90,Oil & Gas Midstream,
FSLR,USA,226.07,2025-11-04,68.49,8.55,35.36%,5.59,7.888,0.000,"15,788",46.46%,59.27%  (  +3.14%),36.56%,"657,783",9,5,4,82,Solar,
MDLZ,USA,61.60,2025-11-04,42.54,1.25,-3.81%,2.15,3.608,0.000,"1,249",18.08%,23.01%  (  +0.65%),42.30%,"87,851",7,5,4,75,Confectioners,
AMCR,Jersey,8.06,2025-11-04,34.78,0.15,-13.89%,1.24,6.303,0.000,"4,673",17.38%,29.74%  (  -0.46%),35.35%,"144,069",10,4,5,80,Packaging & Containers,
MSTR,USA,322.91,2025-11-04,44.18,15.99,-8.30%,198.71,5.565,15.334,"245,916",50.03%,59.74%  (  -1.24%),8.77%,"2,624,343",8,5,5,70,Software - Application,
KKR,USA,134.88,2025-11-04,39.24,4.21,0.93%,6.73,4.680,7.392,"2,195",31.41%,37.29%  (  +1.05%),17.31%,"187,588",9,5,5,85,Asset Management,
ETN,Ireland,367.54,2025-11-04,53.48,8.73,11.64%,5.51,5.131,0.000,"1,259",23.43%,30.30%  (  +0.31%),19.68%,"69,454",10,5,5,90,Specialty Industrial Machinery,
EIX,USA,55.25,2025-11-04,51.48,1.39,-3.49%,1.21,7.109,0.000,745,25.73%,32.33%  (  +0.36%),23.39%,"63,794",7,4,4,70,Utilities - Regulated Electric,"SRE, 0.84(6M)"
AMD,USA,161.65,2025-11-04,51.31,5.84,26.98%,8.86,8.344,0.000,"392,078",34.39%,46.78%  (  +1.60%),23.59%,"3,519,237",9,4,4,88,Semiconductors,
CAT,USA,470.52,2025-11-04,71.17,9.56,26.39%,3.49,4.597,7.782,"6,370",22.82%,30.95%  (  +2.05%),24.79%,"168,541",10,4,4,68,Farm & Heavy Construction Machinery,"CNHI, 0.83(6M)
DE, 0.85(6M)"
RDDT,USA,240.09,2025-11-04,51.30,13.08,48.66%,26.94,14.484,0.000,"19,258",54.88%,78.41%  (  +4.53%),32.74%,"474,361",9,4,4,85,Internet Content & Information,
MIR,USA,22.97,2025-11-04,52.24,1.39,26.22%,6.07,12.020,0.000,"1,995",65.54%,54.49%  (  -5.19%),48.26%,"47,089",10,5,5,70,Specialty Industrial Machinery,
GPN,USA,84.99,2025-11-04,47.27,1.97,-6.55%,2.17,8.392,12.839,610,22.12%,39.81%  (  +1.16%),36.46%,"85,388",8,4,4,85,Software - Infrastructure,
RITM,USA,11.49,2025-11-04,31.32,0.21,-0.29%,1.17,6.293,0.000,"1,238",19.89%,23.27%  (  +0.82%),26.07%,"155,477",7,5,5,75,REIT - Mortgage,
EPD,USA,31.10,2025-11-04,39.96,0.39,-2.63%,1.24,2.960,0.000,"6,354",10.09%,19.29%  (  +1.83%),27.43%,"196,377",10,4,4,78,Oil & Gas Midstream,
EXE,USA,106.63,2025-11-04,72.87,2.46,2.68%,2.87,6.169,0.000,"12,004",20.23%,30.10%  (  -0.20%),45.84%,"148,822",6,5,5,85,Oil & Gas E&P,
FRSH,USA,12.40,2025-11-04,40.24,0.42,-17.09%,4.62,15.517,0.000,"2,396",33.35%,54.36%  (  +3.56%),29.28%,"30,824",6,4,5,85,Software - Application,
CZR,USA,28.04,2025-11-04,61.68,1.04,-4.35%,0.51,6.501,0.000,"6,036",42.40%,50.19%  (  -0.84%),28.49%,"328,226",5,4,4,75,Resorts & Casinos,
MTCH,USA,36.26,2025-11-04,44.44,0.89,10.77%,2.53,9.184,0.000,"1,055",24.32%,34.82%  (  +0.03%),32.98%,"130,791",4,4,4,68,Internet Content & Information,
BWXT,USA,182.60,2025-11-04,66.24,5.20,42.60%,5.83,10.760,0.000,955,30.14%,39.72%  (  +0.10%),41.28%,"21,836",9,4,4,85,Aerospace & Defense,
EXEL,USA,39.99,2025-11-04,56.91,0.97,4.41%,4.83,8.072,0.000,657,23.03%,39.91%  (  +2.17%),40.44%,"45,385",9,4,4,85,Biotechnology,
HUM,USA,255.07,2025-11-05,36.23,8.92,-2.11%,0.25,7.801,0.000,"4,928",43.41%,51.38%  (  -2.48%),35.25%,"149,515",9,4,4,85,Healthcare Plans,
TEVA,USA,18.69,2025-11-05,51.75,0.59,7.44%,1.28,8.108,0.000,"11,189",36.96%,39.20%  (  -3.57%),20.62%,"739,701",9,5,5,75,Drug Manufacturers - Specialty & Generic,
MQ,USA,5.40,2025-11-05,30.40,0.16,12.20%,4.37,17.093,0.000,"2,673",23.66%,56.98%  (  +8.83%),41.06%,"44,440",5,4,4,75,Software - Infrastructure,
DVN,USA,35.70,2025-11-05,54.54,1.09,6.06%,1.35,5.081,0.000,"15,714",32.19%,35.13%  (  +0.71%),18.79%,"423,120",6,4,4,85,Oil & Gas E&P,
SLNO,USA,67.30,2025-11-05,55.21,4.24,4.11%,109.51,3.605,0.000,985,81.66%,76.41%  (  +1.44%),20.31%,"56,963",5,5,5,,Biotechnology,
LFST,USA,5.45,2025-11-05,55.80,0.20,-12.48%,1.61,11.979,0.000,"1,009",37.60%,56.85%  (  +5.28%),58.27%,"27,467",4,5,5,80,Medical Care Facilities,
MARA,USA,18.09,2025-11-05,59.42,1.17,12.51%,8.37,10.264,0.000,"315,173",63.77%,84.60%  (  +7.43%),27.37%,"2,579,253",5,4,5,85,Capital Markets,
COMP,USA,7.90,2025-11-05,35.52,0.40,5.01%,0.67,15.440,21.070,"1,488",63.52%,64.87%  (  -1.55%),33.11%,"143,096",6,4,4,75,Real Estate Services,
HL,USA,11.90,2025-11-05,75.33,0.48,89.63%,7.52,5.780,0.000,"26,228",50.86%,63.66%  (  +0.46%),21.83%,"490,699",6,4,4,85,Other Precious Metals & Mining,
STWD,USA,19.78,2025-11-05,37.86,0.23,0.24%,3.97,3.801,0.000,"2,261",10.88%,19.73%  (  +0.88%),17.76%,"138,964",8,4,4,80,REIT - Mortgage,
RBLX,USA,139.29,2025-11-05,63.22,5.26,60.60%,24.00,12.890,0.000,"23,809",35.25%,70.02%  (  +8.05%),57.78%,"481,060",4,4,5,85,Electronic Gaming & Multimedia,
MGNI,USA,22.47,2025-11-05,42.83,1.20,24.65%,4.67,17.126,0.000,"3,429",60.09%,63.40%  (  +1.54%),26.30%,"98,904",7,5,5,85,Advertising Agencies,
FOUR,USA,78.71,2025-11-05,24.95,2.68,-17.16%,1.93,12.100,0.000,"3,994",19.71%,47.74%  (  -0.27%),25.82%,"47,110",4,5,4,90,Software - Infrastructure,
LITE,USA,163.79,2025-11-05,62.55,7.48,80.65%,6.96,13.245,0.000,932,51.57%,68.96%  (  +2.08%),34.65%,"63,004",9,5,4,92,Communication Equipment,
TTWO,USA,257.32,2025-11-05,67.65,5.98,17.97%,8.19,6.370,0.000,"3,998",23.05%,28.64%  (  -0.70%),31.17%,"79,098",10,5,5,85,Electronic Gaming & Multimedia,
ARM,USA,140.56,2025-11-05,45.92,5.20,3.06%,36.07,9.658,0.000,"16,688",44.69%,47.34%  (  +0.50%),9.75%,"800,754",9,5,5,90,Semiconductors,
VST,USA,206.74,2025-11-05,53.96,8.51,26.25%,3.16,8.492,0.000,"27,733",39.93%,51.93%  (  -0.40%),7.35%,"322,286",10,5,5,85,Utilities - Independent Power Producers,
CXW,USA,21.76,2025-11-05,63.76,0.56,4.30%,1.17,10.400,0.000,"1,917",25.71%,44.36%  (  +1.90%),13.35%,"36,585",5,5,4,85,Security & Protection Services,
CART,USA,39.26,2025-11-05,29.00,1.63,-11.85%,2.92,10.055,0.000,"5,477",40.98%,40.59%  (  +3.75%),25.14%,"105,100",9,4,4,85,Internet Retail,
CIVI,USA,31.82,2025-11-05,44.93,1.49,-10.93%,0.61,9.796,0.000,"2,451",46.97%,58.13%  (  +1.44%),33.81%,"74,330",7,4,4,75,Oil & Gas E&P,
CELH,USA,56.55,2025-11-05,54.48,2.18,46.15%,8.75,13.294,0.000,"30,537",45.26%,49.94%  (  +0.49%),20.55%,"473,318",8,5,5,85,Beverages - Non-Alcoholic,
COHR,USA,108.60,2025-11-05,58.82,4.73,26.22%,2.91,11.215,0.000,"1,785",47.11%,53.20%  (  +0.80%),12.57%,"88,095",6,5,5,75,Scientific & Technical Instruments,
DIS,USA,114.26,2025-11-05,44.94,1.91,3.87%,2.18,6.668,0.000,"36,119",14.02%,23.69%  (  +0.14%),15.64%,"740,496",10,5,5,88,Entertainment,"CMCSA, 0.81(6M)
NFLX, 0.85(6M)"
AFRM,USA,75.80,2025-11-05,40.24,4.45,20.66%,7.66,13.915,0.000,"43,808",65.84%,57.93%  (  +0.21%),9.51%,"445,658",9,4,5,78,Software - Infrastructure,
BBAI,USA,6.48,2025-11-05,53.99,0.57,34.33%,15.74,20.800,0.000,"75,318",79.27%,108.66%  (  -3.08%),21.53%,"986,636",7,4,4,55,Information Technology Services,
SMMT,USA,21.17,2025-11-05,49.03,1.45,-4.27%,-,11.098,30.858,"4,362",101.33%,124.65%  (  +2.95%),66.06%,"131,034",8,4,4,80,Biotechnology,
APP,USA,706.08,2025-11-05,85.58,28.89,89.40%,44.95,15.506,0.000,"122,805",46.72%,59.72%  (  +3.99%),14.62%,"352,020",7,5,5,90,Advertising Agencies,
BROS,USA,52.12,2025-11-05,27.61,2.50,-18.47%,5.91,15.122,0.000,"6,271",47.70%,50.92%  (  +1.62%),22.51%,"95,577",6,5,5,85,Restaurants,
ARQT,USA,18.72,2025-11-05,66.51,0.79,28.48%,8.52,12.338,0.000,853,42.07%,68.69%  (  -22.51%),27.22%,"12,121",8,5,5,85,Biotechnology,
RVMD,USA,46.81,2025-11-05,65.77,1.79,17.84%,-,10.052,0.000,534,53.21%,49.16%  (  -4.47%),17.85%,"41,187",9,5,5,65,Biotechnology,
UWMC,USA,6.05,2025-11-05,48.44,0.27,14.74%,3.73,9.354,0.000,"2,187",46.30%,51.60%  (  -0.97%),9.51%,"170,388",7,4,4,85,Mortgage Finance,
QCOM,USA,166.22,2025-11-05,55.50,3.74,6.41%,4.14,6.743,0.000,"26,339",20.02%,29.62%  (  +0.87%),9.61%,"535,281",10,4,4,85,Semiconductors,
CORZ,USA,17.24,2025-11-05,69.91,0.77,40.82%,15.11,10.563,0.000,"39,791",40.47%,81.94%  (  +3.20%),24.18%,"1,719,267",8,4,4,0,Software - Infrastructure,
COP,USA,95.03,2025-11-06,51.04,2.45,0.08%,2.06,3.057,0.000,"14,207",27.54%,28.37%  (  +0.40%),15.33%,"300,627",10,5,5,85,Oil & Gas E&P,
NRG,USA,168.30,2025-11-06,61.95,5.62,32.34%,1.11,8.110,0.000,"2,354",30.55%,41.57%  (  -0.13%),19.98%,"65,473",9,4,4,80,Utilities - Independent Power Producers,
PBR,USA,12.89,2025-11-06,54.72,0.29,3.18%,0.56,1.147,0.000,"15,369",23.75%,27.43%  (  -0.32%),12.13%,"952,381",7,5,4,78,Oil & Gas Integrated,
WIX,Israel,176.33,2025-11-06,62.47,7.13,0.24%,5.25,12.691,0.000,"1,065",42.27%,49.96%  (  +0.32%),38.48%,"45,102",9,5,5,85,Software - Infrastructure,
WYNN,USA,131.44,2025-11-06,66.56,3.20,38.43%,1.96,5.779,0.000,"11,224",31.03%,41.41%  (  +4.38%),31.62%,"294,224",7,5,5,78,Resorts & Casinos,
EOG,USA,113.85,2025-11-06,37.72,2.69,-5.77%,2.73,3.419,0.000,"3,102",24.82%,27.62%  (  +0.79%),21.15%,"151,018",5,4,4,85,Oil & Gas E&P,
TEM,USA,78.70,2025-11-06,48.81,5.30,33.89%,14.36,11.482,0.000,"19,193",62.73%,71.97%  (  +2.67%),9.18%,"406,081",4,4,4,85,Health Information Services,
01:11:41 PM,,,,,,,,,,,,,,,,,,,,
