SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
SHW,USA,332.06,2025-04-29,38.63,9.09,-6.52%,3.62,6.201,10.194,949,25.30%,39.90%  (  +7.19%),100.00%,"19,515",7,4,4,78
GLW,USA,39.07,2025-04-29,24.40,1.92,-14.84%,2.55,5.648,12.264,"33,159",45.21%,60.46%  (  +21.06%),100.00%,"298,245",8,4,5,75
SPGI,USA,451.50,2025-04-29,27.59,12.90,-9.99%,9.97,4.047,7.887,"3,603",32.61%,40.47%  (  +10.87%),100.00%,"29,372",6,5,5,80
BBVA,USA,12.22,2025-05-05,32.16,0.42,12.23%,0.78,10.556,0.000,"1,934",45.09%,89.28%  (  +30.64%),60.49%,"5,816",8,4,4,88
PFE,USA,22.97,2025-04-29,23.84,0.60,-16.35%,2.05,4.412,8.077,"323,049",24.85%,47.38%  (  +14.91%),100.00%,"3,224,672",9,4,4,80
ECL,USA,237.77,2025-04-29,27.98,5.31,-4.17%,4.28,6.662,9.630,"4,028",20.28%,36.74%  (  +11.40%),100.00%,"11,351",4,4,4,82
ARCC,USA,19.97,2025-04-29,25.45,0.51,-7.62%,4.57,3.512,11.194,"14,428",29.90%,44.07%  (  +19.47%),100.00%,"124,224",10,5,5,78
KO,USA,69.93,2025-04-29,49.53,1.47,4.68%,6.44,2.437,5.912,"122,616",22.81%,27.89%  (  +5.95%),100.00%,"737,659",9,5,5,80
SPOT,Luxembourg,503.30,2025-04-29,35.85,31.35,15.81%,5.96,10.172,17.944,"23,944",62.81%,83.05%  (  +15.09%),100.00%,"128,513",10,4,4,88
GM,USA,44.18,2025-04-29,36.45,2.00,-10.16%,0.23,5.704,11.732,"161,743",46.70%,53.60%  (  +6.92%),100.00%,"903,609",4,4,4,82
CZR,USA,23.18,2025-04-29,28.58,1.53,-36.43%,0.44,6.864,19.447,"72,684",51.78%,84.50%  (  +12.51%),100.00%,"258,260",8,5,5,60
CSGP,USA,72.62,2025-04-29,34.09,2.26,-4.12%,11.19,8.909,13.633,"1,251",34.36%,50.37%  (  +10.84%),100.00%,"108,526",9,4,4,88
FSLR,USA,128.69,2025-04-29,42.77,7.06,-34.12%,3.28,7.950,17.391,"25,964",58.72%,77.52%  (  +10.35%),84.66%,"503,118",9,5,5,75
OKE,USA,80.86,2025-04-29,24.66,3.62,-15.29%,2.33,9.090,14.717,"5,434",53.08%,66.41%  (  +24.49%),100.00%,"108,785",7,4,4,78
UNM,USA,71.17,2025-04-29,31.71,2.71,7.56%,0.98,5.943,11.389,806,46.93%,44.05%  (  +8.39%),100.00%,"9,455",7,4,5,82
EQH,USA,45.10,2025-04-29,32.75,2.45,-2.50%,0.96,6.620,18.294,572,55.06%,61.38%  (  +18.82%),100.00%,"5,925",10,5,5,85
WBS,USA,41.76,2025-04-22,22.63,2.16,-19.01%,1.71,6.526,14.969,915,56.94%,64.53%  (  +16.34%),100.00%,"10,867",4,5,5,75
MSFT,USA,359.84,2025-04-24,29.81,9.47,-14.50%,10.22,4.911,7.544,"479,066",25.58%,42.62%  (  +7.71%),100.00%,"2,129,802",10,5,5,85
V,USA,313.13,2025-04-22,30.43,9.25,3.73%,16.62,3.366,7.122,"52,939",31.70%,46.65%  (  +14.54%),100.00%,"285,243",8,5,5,92
MTDR,USA,38.38,2025-04-22,24.06,2.56,-30.84%,1.38,7.482,17.106,"1,095",73.38%,77.35%  (  +25.42%),100.00%,"61,387",9,5,5,85
GOOGL,USA,145.60,2025-04-24,28.03,5.05,-16.49%,5.11,6.498,10.768,"495,554",33.66%,56.78%  (  +12.29%),100.00%,"2,944,220",8,4,4,85
HAL,USA,19.98,2025-04-22,21.25,1.03,-31.46%,0.75,3.893,12.789,"44,489",56.58%,61.83%  (  +9.29%),100.00%,"455,792",7,5,4,75
UPS,USA,97.71,2025-04-29,21.11,3.10,-23.39%,0.91,6.095,10.952,"29,706",36.22%,54.06%  (  +7.28%),100.00%,"382,515",6,4,4,80
MMM,USA,126.91,2025-04-29,25.37,4.81,-3.94%,2.58,6.421,10.929,"20,782",42.07%,51.42%  (  +13.00%),100.00%,"220,348",8,4,4,75
ENTG,USA,65.39,2025-05-07,17.40,5.15,-39.90%,3.05,10.167,0.000,"1,305",68.83%,80.12%  (  +18.24%),100.00%,"8,320",7,5,4,78
TER,USA,68.72,2025-04-23,19.96,4.58,-43.69%,3.93,10.612,18.699,"5,613",72.32%,71.74%  (  +15.01%),100.00%,"73,996",8,4,5,75
NEE,USA,66.91,2025-04-22,37.79,2.02,-11.16%,5.64,3.951,7.567,"46,624",34.42%,41.47%  (  +7.82%),100.00%,"520,346",7,4,4,85
GEHC,USA,60.51,2025-04-29,12.20,3.22,-28.34%,1.41,6.499,15.320,"12,434",56.75%,71.04%  (  +32.23%),100.00%,"96,405",7,5,5,77
FI,USA,198.60,2025-04-22,31.78,6.36,2.32%,5.42,4.678,10.094,"12,824",37.92%,51.29%  (  +14.20%),100.00%,"44,216",6,5,5,85
GOOG,USA,147.74,2025-04-24,28.46,5.09,-16.03%,5.11,6.490,10.626,"281,666",33.84%,55.80%  (  +11.21%),100.00%,"1,353,220",4,5,5,85
TW,USA,130.60,2025-04-30,34.98,4.67,4.12%,17.89,5.925,11.602,"3,024",44.13%,45.43%  (  +12.43%),100.00%,"14,475",10,5,4,92
PSN,USA,58.88,2025-05-07,41.91,2.50,-32.69%,0.93,7.832,15.625,"1,695",39.54%,63.83%  (  +14.29%),100.00%,"20,130",7,5,5,86
IP,USA,47.98,2025-04-30,34.67,2.17,-6.54%,1.36,4.634,12.322,"10,549",47.94%,54.58%  (  +10.85%),100.00%,"86,866",10,4,4,75
AER,Netherlands,89.41,2025-05-07,27.99,3.17,-6.96%,2.17,6.045,12.759,"4,289",40.49%,49.55%  (  +14.23%),100.00%,"28,562",9,5,5,78
HOOD,USA,34.51,2025-04-30,34.31,3.97,4.53%,10.29,12.871,24.923,"628,838",106.63%,113.34%  (  +21.20%),100.00%,"2,086,166",8,4,4,80
VTR,USA,65.51,2025-05-07,40.96,1.60,6.93%,5.98,5.089,0.000,565,26.83%,34.95%  (  +8.85%),100.00%,"16,420",10,4,4,80
ALGN,USA,153.51,2025-04-30,31.33,7.39,-29.80%,2.81,11.439,17.821,"5,145",41.72%,76.92%  (  +6.01%),100.00%,"36,339",6,4,5,68
ALL,USA,186.57,2025-04-30,31.72,5.68,-0.66%,0.77,5.393,11.464,"2,252",36.40%,44.46%  (  +14.76%),100.00%,"30,242",8,4,5,80
HST,USA,13.14,2025-04-30,27.15,0.55,-23.16%,1.62,5.090,13.128,"6,814",38.65%,47.66%  (  +12.50%),100.00%,"45,026",8,4,4,79
VRTX,USA,474.62,2025-05-05,38.61,13.40,0.91%,11.11,4.643,0.000,"2,566",19.24%,37.16%  (  +4.11%),55.20%,"36,454",4,4,5,75
MOS,USA,23.45,2025-05-07,30.40,1.07,-12.39%,0.67,5.852,0.000,"16,391",42.64%,60.65%  (  +18.06%),100.00%,"175,959",8,4,4,75
GDDY,USA,164.42,2025-05-01,28.32,5.36,-5.39%,5.09,6.366,11.008,"1,049",30.42%,50.65%  (  +10.14%),100.00%,"20,762",4,4,5,78
JCI,Ireland,71.70,2025-05-07,30.28,2.76,-6.96%,1.85,6.318,0.000,"4,521",38.97%,51.51%  (  +12.54%),100.00%,"82,640",4,4,4,85
SYK,USA,345.80,2025-04-29,30.52,9.99,-5.05%,5.84,6.065,9.933,"6,220",27.42%,41.22%  (  +12.57%),100.00%,"26,823",5,5,5,90
CIVI,USA,24.28,2025-05-01,21.59,2.21,-53.33%,0.43,6.953,26.169,"8,778",101.43%,103.82%  (  +38.84%),100.00%,"33,070",7,4,4,75
UBER,USA,64.62,2025-05-14,32.22,3.13,-9.29%,3.07,8.400,0.000,"199,646",41.93%,65.37%  (  +17.58%),100.00%,"1,475,979",6,5,5,80
GEO,USA,27.01,2025-05-06,44.81,1.62,27.02%,1.59,8.404,0.000,"13,679",57.06%,79.15%  (  +12.46%),39.04%,"321,119",8,5,4,80
SRPT,USA,54.43,2025-05-07,19.80,5.01,-55.46%,2.78,8.883,0.000,"1,843",107.14%,86.00%  (  +9.88%),46.69%,"50,573",9,5,5,85
UGI,USA,31.02,2025-05-07,34.83,0.79,14.55%,0.94,6.934,0.000,795,25.09%,40.22%  (  +5.02%),67.28%,"45,065",10,4,4,78
TRMB,USA,56.51,2025-05-02,23.36,2.57,-12.62%,3.77,6.708,14.245,"8,455",43.92%,63.78%  (  +21.37%),100.00%,"32,021",4,5,4,80
MCW,USA,7.29,2025-05-07,34.73,0.33,0.38%,2.37,13.180,0.000,601,43.39%,70.84%  (  +14.27%),38.76%,"22,583",4,4,4,78
CXW,USA,19.41,2025-05-14,43.98,0.82,13.92%,1.08,10.149,0.000,"1,913",36.94%,61.13%  (  +10.19%),41.20%,"44,347",8,4,4,75
EMR,USA,94.57,2025-05-14,23.08,3.99,-18.36%,3.04,5.581,0.000,"9,008",42.64%,53.23%  (  +15.52%),100.00%,"72,352",8,4,4,88
PYPL,USA,58.37,2025-04-29,24.93,2.56,-22.49%,1.82,8.805,13.653,"170,025",41.67%,64.51%  (  +11.29%),100.00%,"1,204,525",5,4,4,80
GTES,UK,15.79,2025-05-07,27.21,0.97,-17.25%,1.18,7.436,0.000,"12,703",58.31%,74.76%  (  +24.50%),76.77%,"33,452",7,5,5,80
PTGX,USA,44.44,2025-05-06,41.74,2.56,6.64%,6.28,16.260,0.000,548,119.11%,62.79%  (  +11.34%),32.67%,"19,892",8,5,4,
IQV,USA,154.73,2025-05-01,21.83,6.03,-27.38%,1.77,7.369,14.690,551,34.83%,56.83%  (  +14.87%),100.00%,"6,658",7,5,5,75
IR,USA,69.70,2025-05-01,23.51,2.99,-25.01%,3.88,5.939,14.383,527,39.92%,54.36%  (  +15.93%),100.00%,"11,057",6,4,5,70
TTEK,USA,29.10,2025-05-07,42.72,0.95,-28.95%,1.45,7.815,0.000,704,32.26%,58.31%  (  +14.65%),100.00%,"22,382",7,4,4,90
RELY,USA,18.66,2025-05-07,30.69,0.93,3.68%,2.96,17.438,0.000,"1,925",42.48%,80.35%  (  +11.47%),67.96%,"30,337",9,5,5,85
CWAN,USA,23.43,2025-05-07,28.34,1.13,-9.72%,13.34,10.501,0.000,610,39.48%,67.61%  (  +17.49%),100.00%,"13,294",10,5,5,85
AUR,USA,5.68,2025-05-14,37.23,0.69,-0.58%,-,20.103,0.000,"13,692",90.04%,117.64%  (  +8.83%),60.91%,"166,207",7,4,4,70
MLCO,USA,4.80,2025-04-29,27.61,0.26,-21.97%,0.43,9.227,10.547,"2,988",43.88%,96.59%  (  +39.51%),100.00%,"64,547",7,4,4,60
LIN,Ireland,437.96,2025-05-01,33.84,9.33,-3.48%,6.28,3.898,7.342,"2,137",23.45%,30.57%  (  +7.99%),100.00%,"37,110",9,4,4,85
ATI,USA,43.00,2025-04-29,27.28,2.68,-27.08%,1.39,9.845,18.372,737,58.63%,72.69%  (  +21.42%),100.00%,"9,608",9,5,5,85
AAPL,USA,188.38,2025-04-24,25.18,7.72,-17.74%,7.15,3.991,10.325,"1,990,531",42.91%,54.47%  (  +12.32%),100.00%,"4,741,720",4,4,4,87
HTGC,USA,17.19,2025-05-01,24.88,0.50,-12.57%,6.03,5.074,11.217,"2,241",33.42%,38.26%  (  +8.43%),100.00%,"32,113",8,4,4,80
NOG,USA,23.40,2025-04-29,23.11,1.49,-36.90%,1.07,5.579,17.225,"1,685",67.37%,75.32%  (  +23.53%),100.00%,"37,905",8,4,4,70
CROX,USA,100.65,2025-05-06,45.51,6.23,-16.24%,1.38,10.574,0.000,"11,730",60.80%,78.18%  (  +17.82%),100.00%,"70,538",8,5,5,78
PWR,USA,239.47,2025-05-01,36.20,11.96,-17.46%,1.50,7.871,14.971,"1,751",45.74%,60.62%  (  +10.94%),100.00%,"27,236",7,4,4,85
CFLT,USA,20.17,2025-05-06,27.52,1.75,-22.40%,6.99,19.345,0.000,"15,375",73.47%,102.30%  (  +18.39%),100.00%,"238,403",5,4,4,78
NRG,USA,83.61,2025-05-06,35.23,5.43,-7.64%,0.61,8.608,0.000,"8,831",72.45%,72.89%  (  +20.52%),100.00%,"63,578",7,4,4,85
FOUR,USA,72.50,2025-05-08,25.62,4.61,-20.67%,1.94,12.555,0.000,"1,245",48.42%,78.37%  (  +19.58%),100.00%,"35,611",8,4,4,90
PRMB,USA,33.38,2025-05-08,49.64,1.26,22.94%,4.46,4.102,0.000,"3,963",36.77%,50.56%  (  +8.13%),100.00%,"23,838",7,5,5,80
MTZ,USA,106.07,2025-05-01,35.53,7.23,-15.13%,0.68,12.462,18.581,"2,495",61.37%,75.70%  (  +14.00%),100.00%,"14,057",6,5,5,92
SRE,USA,65.88,2025-05-06,33.49,2.17,-19.07%,3.31,4.673,0.000,"1,950",67.33%,41.85%  (  +13.11%),100.00%,"72,683",7,4,4,75
BALL,USA,48.60,2025-04-25,34.90,1.26,-17.80%,1.16,6.609,11.925,"3,367",27.05%,43.38%  (  +7.84%),100.00%,"45,346",7,4,4,65
LNG,USA,197.25,2025-05-02,32.02,8.65,-1.96%,2.80,3.478,12.864,"9,497",46.15%,56.36%  (  +17.27%),100.00%,"90,070",6,5,5,80
ILMN,USA,74.16,2025-05-01,25.87,3.95,-39.86%,2.69,8.118,16.383,"3,104",39.83%,71.85%  (  +7.50%),100.00%,"43,209",5,4,4,60
CTRA,USA,25.12,2025-05-01,31.15,0.92,-2.82%,3.51,3.849,11.699,"5,111",39.28%,56.55%  (  +20.16%),100.00%,"128,994",5,5,5,85
IRM,USA,77.19,2025-05-01,29.14,3.23,-27.13%,3.69,5.967,10.754,"16,992",40.48%,48.88%  (  +12.29%),100.00%,"54,102",7,4,4,80
TXRH,USA,159.86,2025-05-01,35.17,5.79,-9.93%,1.98,7.436,8.823,"2,553",34.14%,47.00%  (  +13.85%),100.00%,"20,867",6,4,4,85
INSM,USA,69.18,2025-05-08,32.76,3.21,-6.19%,34.43,10.173,0.000,"5,351",39.21%,74.91%  (  +18.31%),13.58%,"37,940",8,5,5,75
BPMC,USA,81.68,2025-05-01,35.68,3.99,-15.21%,10.26,11.545,16.286,927,48.63%,62.20%  (  +6.50%),73.21%,"32,291",6,5,5,80
STWD,USA,18.22,2025-05-14,24.34,0.43,-7.70%,3.01,4.401,0.000,"7,516",23.99%,35.44%  (  +13.57%),100.00%,"104,037",7,5,5,75
PPL,USA,34.46,2025-05-07,45.38,0.72,6.58%,3.01,3.567,0.000,"1,073",23.59%,30.30%  (  +8.33%),100.00%,"44,986",10,5,5,70
LYV,USA,120.84,2025-05-01,39.38,5.28,2.05%,1.21,7.562,14.275,"3,042",47.25%,53.62%  (  +9.96%),100.00%,"94,080",5,5,5,75
CYTK,USA,37.36,2025-05-14,34.65,2.82,-26.94%,239.51,11.231,0.000,"1,273",55.27%,98.69%  (  +4.59%),100.00%,"73,134",5,5,5,70
CVNA,USA,162.57,2025-05-07,37.20,19.81,-15.75%,2.54,14.587,0.000,"182,311",115.10%,126.78%  (  +22.44%),100.00%,"435,293",10,4,4,85
BILL,USA,39.54,2025-05-01,25.20,3.01,-37.58%,2.90,13.839,21.875,"3,422",57.36%,103.49%  (  +25.83%),100.00%,"98,908",7,4,4,78
BBIO,USA,31.37,2025-05-01,40.42,1.76,10.21%,26.89,8.150,18.250,"3,929",57.35%,68.50%  (  +11.02%),25.36%,"92,313",8,5,5,0
DKNG,USA,31.67,2025-05-01,31.78,2.22,-18.45%,5.93,10.383,18.173,"87,478",56.98%,89.13%  (  +21.41%),100.00%,"745,195",9,5,5,75
TRGP,USA,161.19,2025-05-01,28.67,8.76,-5.63%,2.11,4.839,15.078,"4,541",58.70%,64.32%  (  +18.13%),100.00%,"26,074",4,5,5,85
HWM,USA,112.33,2025-05-01,32.08,5.71,4.28%,6.12,7.669,13.664,"7,684",50.62%,62.19%  (  +13.33%),100.00%,"54,804",8,5,5,85
SHAK,USA,78.56,2025-05-01,33.66,5.84,-27.19%,2.67,10.393,17.215,"5,595",66.62%,95.98%  (  +29.89%),100.00%,"34,170",8,4,4,78
TEAM,USA,187.67,2025-04-24,29.04,12.86,-13.05%,10.25,11.706,14.897,"5,184",68.91%,94.64%  (  +15.73%),100.00%,"81,384",8,4,4,75
NET,USA,97.08,2025-05-01,29.23,7.80,-4.96%,20.06,12.765,21.070,"20,305",64.01%,97.85%  (  +16.20%),100.00%,"190,355",10,4,4,70
SWTX,USA,39.09,2025-05-01,34.31,2.99,-0.44%,15.29,15.403,28.383,"15,544",68.80%,126.41%  (  +9.09%),65.25%,"145,746",9,5,5,0
MP,USA,23.06,2025-05-01,39.14,1.59,26.25%,18.49,10.093,20.140,"10,844",64.62%,84.28%  (  +19.54%),100.00%,"186,501",10,4,4,68
WAY,USA,34.93,2025-05-20,36.12,1.81,11.97%,6.37,10.295,0.000,"1,477",50.00%,75.95%  (  +19.00%),100.00%,"13,806",6,5,5,85
XOM,USA,104.34,2025-04-25,31.15,2.94,-8.76%,1.33,2.212,8.364,"172,287",34.04%,45.35%  (  +15.49%),100.00%,"972,644",7,4,4,78
SHEL,USA,64.13,2025-05-01,29.59,1.60,-5.80%,0.68,2.353,7.632,"22,507",30.13%,41.21%  (  +15.73%),100.00%,"251,332",9,5,5,
CNK,USA,24.58,2025-05-01,40.35,0.93,-11.26%,0.95,8.146,14.191,"2,591",30.86%,54.80%  (  +14.67%),95.13%,"105,748",8,5,4,75
XPO,USA,91.55,2025-05-02,27.36,5.99,-25.82%,1.33,11.486,20.738,554,54.59%,83.09%  (  +14.91%),100.00%,"19,698",6,5,5,80
ARES,USA,118.04,2025-05-01,26.71,8.49,-26.69%,8.83,6.110,19.621,"4,435",70.94%,76.64%  (  +22.32%),100.00%,"20,916",4,4,4,80
VNOM,USA,37.64,2025-05-05,28.82,1.89,-19.03%,9.66,7.594,0.000,659,52.75%,57.91%  (  +13.15%),100.00%,"19,256",9,5,5,80
FANG,USA,123.37,2025-05-05,23.60,6.34,-30.24%,3.23,4.640,0.000,"8,990",62.01%,63.33%  (  +23.12%),100.00%,"57,529",9,5,5,78
EPD,USA,30.85,2025-04-29,25.83,0.76,-0.43%,1.20,2.366,7.705,"21,646",27.87%,36.74%  (  +12.94%),100.00%,"242,273",9,4,5,72
WMB,USA,54.57,2025-05-05,36.96,1.88,6.25%,6.19,3.528,0.000,"38,445",34.88%,48.77%  (  +17.35%),92.49%,"303,539",7,4,5,85
AMKR,USA,14.88,2025-05-05,20.29,0.95,-47.03%,0.58,11.075,0.000,"1,306",59.71%,76.89%  (  +14.06%),100.00%,"99,187",9,4,5,65
FLS,USA,40.07,2025-05-05,23.19,2.38,-25.31%,1.16,6.314,0.000,903,55.59%,69.71%  (  +22.77%),100.00%,"9,889",6,5,5,85
ANET,USA,64.37,2025-05-06,24.89,4.77,-32.99%,11.59,9.228,0.000,"60,530",65.51%,80.35%  (  +22.06%),100.00%,"469,747",10,4,4,85
GPN,USA,84.88,2025-05-07,25.19,3.15,-19.38%,2.07,8.527,0.000,"9,400",41.01%,61.89%  (  +20.29%),100.00%,"91,077",8,4,4,75
CAR,USA,69.20,2025-05-07,47.30,5.71,-21.34%,0.21,13.998,0.000,"11,110",92.12%,99.51%  (  +12.87%),100.00%,"131,558",7,4,4,60
SYM,USA,17.50,2025-05-05,33.43,1.74,-35.61%,5.34,20.065,0.000,"3,868",83.25%,95.81%  (  +13.51%),52.42%,"88,529",4,4,4,80
MPC,USA,121.07,2025-05-06,26.33,6.22,-22.88%,0.27,5.076,0.000,"5,040",51.80%,62.98%  (  +17.36%),100.00%,"72,329",9,4,4,80
SEE,USA,24.41,2025-05-01,17.05,1.05,-29.03%,0.66,8.491,12.918,785,47.99%,64.50%  (  +22.19%),100.00%,"15,103",5,4,5,75
AEP,USA,104.48,2025-05-06,47.74,2.39,6.35%,2.80,3.941,6.341,"9,909",25.52%,29.17%  (  +4.80%),100.00%,"69,329",9,4,4,75
ZTS,USA,151.73,2025-05-06,32.09,4.25,-13.84%,7.34,7.280,0.000,"6,642",29.03%,42.15%  (  +7.68%),84.41%,"40,764",9,5,4,90
MPLX,USA,48.48,2025-05-06,26.72,1.30,3.15%,4.45,3.979,0.000,"17,480",28.62%,39.25%  (  +13.62%),100.00%,"98,184",9,4,4,87
DVN,USA,29.31,2025-05-06,26.38,1.51,-25.37%,1.22,5.004,0.000,"53,646",58.12%,68.47%  (  +22.12%),100.00%,"571,840",7,4,4,80
OVV,USA,32.94,2025-05-06,28.20,2.03,-22.73%,0.95,6.534,0.000,"5,702",72.33%,76.30%  (  +29.75%),100.00%,"50,944",6,5,5,85
ET,USA,16.16,2025-05-14,25.76,0.64,-8.45%,0.67,3.393,0.000,"139,745",40.44%,53.96%  (  +20.52%),100.00%,"1,195,777",9,5,5,88
EA,USA,135.34,2025-05-06,38.63,3.18,-6.40%,4.81,5.281,0.000,"24,713",27.74%,49.24%  (  +16.86%),100.00%,"158,043",4,4,4,70
LSCC,USA,39.03,2025-05-05,19.92,3.51,-29.10%,10.54,12.931,0.000,764,70.55%,89.35%  (  +21.45%),100.00%,"16,418",10,5,5,65
MTCH,USA,28.74,2025-05-06,34.64,1.11,-14.96%,2.07,8.552,0.000,"13,669",37.32%,61.21%  (  +15.25%),100.00%,"188,698",8,4,4,68
AME,USA,152.66,2025-05-01,21.88,4.83,-13.39%,5.07,4.776,11.373,809,30.80%,44.51%  (  +15.73%),100.00%,"7,305",6,4,4,88
ETN,Ireland,246.52,2025-04-29,30.23,12.88,-23.35%,3.88,6.359,14.525,"9,516",47.80%,64.67%  (  +15.85%),100.00%,"114,318",7,4,4,85
LDOS,USA,133.14,2025-04-29,44.97,4.68,-12.50%,1.02,6.819,12.506,"1,093",32.11%,53.23%  (  +13.26%),100.00%,"24,043",6,4,4,80
ERJ,USA,41.70,2025-05-06,29.97,2.06,12.68%,1.19,8.588,0.000,"14,057",56.17%,64.09%  (  +12.55%),100.00%,"45,913",6,4,4,85
BXP,USA,60.42,2025-04-29,28.58,2.30,-17.93%,3.08,6.830,13.158,"2,506",38.25%,50.03%  (  +9.74%),100.00%,"35,472",7,4,4,65
YUMC,USA,47.92,2025-05-05,38.49,1.81,12.69%,1.59,9.275,0.000,"10,127",39.34%,69.75%  (  +29.78%),100.00%,"61,492",7,5,5,85
KKR,USA,92.79,2025-05-07,26.49,6.71,-30.00%,3.52,4.349,0.000,"33,259",72.80%,79.95%  (  +22.25%),100.00%,"179,857",4,5,5,85
CNR,USA,63.72,2025-05-06,30.96,4.23,-35.45%,1.54,1.636,0.000,"1,126",58.52%,78.77%  (  +20.27%),100.00%,"26,554",4,4,4,85
SBUX,USA,82.10,2025-04-29,21.40,3.52,-13.07%,2.58,6.520,12.958,"69,556",47.66%,60.94%  (  +11.72%),100.00%,"600,241",10,4,4,65
AKAM,USA,73.69,2025-05-08,29.81,2.69,-22.13%,2.70,10.445,0.000,"4,229",38.49%,54.46%  (  +18.02%),76.75%,"135,755",5,4,4,80
SYY,USA,71.44,2025-04-29,41.79,1.63,-4.68%,0.43,5.368,8.896,"1,902",27.01%,35.98%  (  +10.37%),100.00%,"54,273",9,5,5,80
AMD,USA,85.76,2025-04-29,27.61,4.94,-37.10%,5.39,8.559,16.175,"896,140",55.30%,76.27%  (  +18.53%),100.00%,"3,698,600",9,4,4,85
NCLH,Bermuda,15.69,2025-05-07,24.22,1.19,-29.30%,0.73,8.334,0.000,"44,937",68.28%,91.57%  (  +19.91%),100.00%,"490,576",10,4,4,80
RITM,USA,10.45,2025-04-29,24.90,0.29,-7.04%,1.15,5.628,9.331,"2,970",28.57%,37.65%  (  +12.88%),86.31%,"91,157",7,5,5,85
EXE,USA,100.01,2025-04-29,37.53,3.18,10.27%,5.47,4.089,12.177,"23,577",41.58%,46.62%  (  +16.22%),100.00%,"225,555",10,5,5,70
MSTR,USA,293.61,2025-05-05,48.14,26.59,17.87%,165.00,7.388,0.000,"861,121",116.51%,101.53%  (  +10.57%),20.70%,"2,294,600",10,5,5,70
DD,USA,59.14,2025-05-07,17.26,2.83,-26.45%,2.00,5.627,0.000,"6,528",51.69%,55.74%  (  +18.63%),100.00%,"115,533",6,4,5,80
BWA,USA,25.89,2025-05-07,32.65,1.14,-20.12%,0.40,8.039,0.000,914,39.24%,53.50%  (  +10.26%),100.00%,"27,056",6,4,5,75
DIS,USA,83.53,2025-05-07,18.46,3.04,-17.46%,1.64,7.050,0.000,"132,371",40.90%,51.63%  (  +16.68%),100.00%,"805,882",4,5,5,86
TEVA,USA,13.80,2025-05-07,25.68,0.64,-22.21%,0.96,8.163,0.000,"47,449",44.03%,63.97%  (  +19.16%),93.50%,"773,254",6,5,4,65
NVO,USA,62.55,2025-05-01,21.73,2.63,-42.67%,5.00,6.524,13.539,"77,815",44.22%,66.90%  (  +14.54%),100.00%,"475,949",6,4,4,88
DASH,USA,163.16,2025-05-07,33.61,9.32,4.73%,6.39,9.596,0.000,"17,435",54.74%,70.95%  (  +16.15%),100.00%,"211,680",8,5,5,75
OBDC,USA,13.30,2025-05-14,26.18,0.36,-11.10%,4.50,4.940,0.000,901,31.71%,51.42%  (  +26.02%),80.99%,"13,020",10,4,5,80
APP,USA,219.37,2025-05-07,35.09,33.39,-1.19%,15.84,14.752,0.000,"156,560",134.21%,139.71%  (  +37.83%),100.00%,"408,036",10,4,5,85
PR,USA,10.75,2025-05-07,26.18,0.65,-25.78%,1.73,7.394,0.000,"4,629",69.27%,70.75%  (  +20.57%),100.00%,"115,139",7,5,5,85
CTVA,USA,55.79,2025-05-07,31.54,1.75,-4.29%,2.25,6.981,0.000,789,37.16%,52.42%  (  +20.67%),100.00%,"20,030",8,5,4,80
GXO,USA,34.34,2025-05-06,28.21,1.67,-30.01%,0.35,7.338,0.000,"3,181",44.70%,71.92%  (  +22.30%),100.00%,"43,833",8,4,5,75
TTD,USA,46.24,2025-05-14,25.48,3.67,-55.37%,9.38,14.376,0.000,"91,930",69.26%,96.01%  (  +26.79%),100.00%,"598,975",8,5,4,72
CLSK,USA,7.32,2025-05-08,43.47,0.78,-37.16%,4.40,7.603,0.000,"110,898",104.47%,109.36%  (  +13.92%),33.48%,"1,290,990",4,5,5,85
LTH,USA,28.01,2025-05-07,38.61,1.46,12.07%,2.24,12.592,0.000,840,49.77%,67.65%  (  +11.28%),91.14%,"16,363",10,4,4,85
FIS,USA,69.90,2025-05-05,38.79,1.99,-12.49%,3.66,6.237,0.000,"5,752",31.21%,45.46%  (  +10.88%),100.00%,"53,382",7,4,4,65
NXT,USA,39.02,2025-05-13,34.15,2.15,-5.51%,2.05,15.801,0.000,"1,897",45.07%,82.90%  (  +15.13%),85.98%,"50,432",9,5,5,85
MARA,USA,11.30,2025-05-08,38.31,1.19,-37.45%,5.95,10.597,0.000,"428,217",107.51%,107.63%  (  +14.01%),42.45%,"1,753,379",9,4,4,75
GENI,Guernsey,8.78,2025-05-14,39.02,0.61,8.64%,4.44,16.481,0.000,"2,561",69.43%,80.48%  (  +11.37%),59.40%,"74,025",6,5,5,85
JOBY,Cayman Islands,5.36,2025-05-06,31.39,0.40,-16.56%,30162.14,10.402,0.000,"11,892",59.95%,96.91%  (  +21.79%),73.87%,"242,158",7,4,4,60
ALGM,USA,21.32,2025-05-08,32.77,1.66,-10.97%,5.08,11.914,0.000,"1,339",80.41%,91.67%  (  +19.46%),100.00%,"52,705",7,5,5,65
COMP,USA,8.28,2025-05-14,41.25,0.49,31.61%,0.78,17.691,0.000,860,43.01%,94.98%  (  +19.12%),51.46%,"44,335",7,4,5,75
