SMBL,Country,$$,Er Date,RSI,ATR,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
NBIX,USA,113.16,2025-05-07,44.16,3.06,4.79,9.456,0.000,142,27.44%,37.09%  (  +4.81%),20.50%,"15,223",7,5,5,78
BGC,USA,9.18,2025-04-29,47.28,0.35,1.96,12.242,0.000,521,48.32%,43.31%  (  +4.86%),47.15%,"12,953",7,4,4,82
QCOM,USA,152.72,2025-05-07,39.64,4.62,4.15,7.159,0.000,"32,337",32.72%,39.02%  (  +6.80%),50.13%,"494,931",9,4,4,85
SYK,USA,364.50,2025-04-29,37.57,7.86,6.16,6.065,0.000,719,19.00%,24.66%  (  +1.41%),55.69%,"25,027",4,5,5,90
CORT,USA,54.63,2025-05-07,38.68,2.83,8.54,17.702,0.000,"2,672",49.17%,82.07%  (  +2.25%),47.71%,"41,450",10,5,4,80
GTES,UK,18.42,2025-05-07,36.20,0.75,1.38,7.436,0.000,"4,669",44.98%,40.47%  (  +0.72%),40.25%,"27,822",8,5,5,70
FLEX,Singapore,33.18,2025-05-07,35.81,1.49,0.50,9.654,0.000,"1,440",42.29%,43.07%  (  +4.69%),52.73%,"16,378",5,5,5,88
MLCO,USA,5.27,2025-04-29,38.14,0.23,0.48,9.227,0.000,359,43.13%,51.95%  (  +1.47%),23.37%,"64,050",7,4,4,60
BRKR,USA,42.08,2025-05-01,28.00,1.82,1.90,9.189,0.000,591,34.88%,49.93%  (  -3.36%),72.38%,"4,428",8,5,4,75
EQH,USA,51.66,2025-04-29,46.66,1.73,1.10,6.620,0.000,199,39.76%,34.13%  (  +2.69%),61.99%,"2,504",8,5,5,85
TRMB,USA,65.52,2025-05-02,35.88,2.04,4.37,6.708,0.000,929,31.89%,33.04%  (  +2.79%),57.16%,"21,518",4,5,5,80
JCI,Ireland,79.69,2025-05-07,42.17,2.14,2.05,6.318,0.000,765,28.91%,32.10%  (  +3.39%),81.27%,"78,397",5,4,4,85
SRPT,USA,70.41,2025-05-07,27.35,4.94,3.59,8.883,0.000,"1,594",103.32%,49.97%  (  +5.05%),15.43%,"42,220",9,5,5,85
GDDY,USA,178.88,2025-05-01,44.72,4.63,5.53,6.366,0.000,518,48.86%,34.68%  (  +6.53%),63.84%,"16,896",7,4,5,78
PYPL,USA,65.15,2025-04-29,31.75,2.14,2.03,8.805,0.000,"117,532",33.09%,39.94%  (  +9.00%),53.97%,"1,153,399",6,4,4,80
PCOR,USA,66.80,2025-05-07,38.25,2.89,8.70,12.021,0.000,87,62.56%,50.91%  (  +7.36%),63.72%,"19,716",8,5,5,75
HLT,USA,225.71,2025-04-23,35.40,6.67,4.84,5.352,8.927,942,29.39%,31.02%  (  +2.65%),55.39%,"79,270",5,4,4,90
MIR,USA,14.63,2025-04-29,43.95,0.62,3.95,12.752,0.000,66,41.70%,49.99%  (  +3.30%),27.77%,"15,205",9,5,5,70
IR,USA,79.44,2025-05-01,35.94,2.18,4.43,5.939,0.000,88,32.67%,30.82%  (  +6.68%),63.00%,"9,680",5,4,5,70
VRTX,USA,492.69,2025-05-05,49.62,12.19,11.52,4.643,0.000,"3,258",19.55%,26.90%  (  +1.53%),26.19%,"34,187",4,4,4,75
PSN,USA,59.42,2025-05-07,40.51,2.23,0.94,7.832,0.000,189,50.41%,45.54%  (  +4.96%),84.35%,"18,452",7,4,5,86
RSI,USA,10.83,2025-05-07,42.17,0.68,2.67,21.453,0.000,309,85.89%,77.63%  (  +14.87%),41.54%,"34,807",6,5,5,85
ALKT,USA,26.41,2025-05-07,39.45,1.08,8.09,10.996,0.000,44,53.58%,47.45%  (  +0.78%),39.26%,"1,044",8,5,4,85
RELY,USA,20.93,2025-05-07,43.78,0.84,3.32,17.438,0.000,528,41.37%,57.54%  (  +10.31%),42.44%,"29,807",7,5,5,85
CWAN,USA,26.53,2025-05-07,40.61,0.95,14.75,10.501,0.000,69,46.85%,43.53%  (  -1.18%),59.30%,"13,204",10,5,5,85
MCW,USA,7.91,2025-05-07,47.04,0.31,2.58,13.180,0.000,1,38.39%,54.61%  (  -0.28%),24.28%,"22,530",5,4,4,78
IQV,USA,177.39,2025-05-01,35.30,4.84,2.03,7.369,0.000,113,24.83%,35.59%  (  +2.81%),77.02%,"5,204",6,5,5,75
LLY,USA,822.51,2025-05-01,43.39,23.44,17.31,6.043,0.000,"28,146",31.79%,39.34%  (  +5.21%),51.76%,"260,856",9,5,5,80
APTV,Jersey,60.59,2025-05-01,39.03,1.86,0.71,9.100,0.000,"1,090",30.04%,39.21%  (  +3.02%),52.08%,"49,186",10,4,4,80
BDX,USA,227.50,2025-05-01,47.12,4.13,3.16,5.168,0.000,846,14.62%,23.74%  (  +1.40%),62.46%,"45,800",8,5,5,85
GPK,USA,26.12,2025-05-01,47.85,0.68,0.89,8.524,0.000,6,25.35%,45.70%  (  +14.37%),63.39%,"3,571",7,4,4,78
KIM,USA,20.93,2025-05-01,43.95,0.49,6.91,6.164,0.000,51,23.32%,25.85%  (  +1.01%),33.67%,"7,577",8,4,4,70
APLE,USA,12.87,2025-05-01,29.53,0.35,2.16,5.667,0.000,605,26.12%,38.42%  (  +9.51%),47.49%,"12,275",9,4,4,78
CUZ,USA,29.53,2025-05-01,48.69,0.74,5.79,8.159,10.783,1,24.53%,28.14%  (  -2.09%),24.35%,392,9,4,4,80
EXPE,USA,168.10,2025-05-01,40.34,6.74,1.58,9.338,0.000,"2,394",40.15%,40.93%  (  +4.63%),46.50%,"85,683",7,4,4,82
APO,USA,136.96,2025-05-01,41.70,5.85,2.97,5.452,0.000,"14,315",43.56%,41.98%  (  +4.20%),63.77%,"346,796",7,5,5,90
MTZ,USA,115.25,2025-05-01,40.03,6.39,0.74,12.462,0.000,401,53.98%,55.03%  (  +3.90%),66.64%,"15,650",4,5,5,92
PWR,USA,254.29,2025-05-01,41.75,11.06,1.59,7.871,0.000,971,43.80%,46.02%  (  +3.43%),77.70%,"25,354",8,4,4,85
FROG,Israel,32.00,2025-05-08,35.59,1.25,8.43,15.101,0.000,212,42.23%,49.42%  (  +3.85%),31.71%,"17,206",8,5,5,80
CFLT,USA,24.33,2025-05-06,36.39,1.62,8.43,19.345,0.000,"4,431",65.47%,67.09%  (  +6.57%),55.27%,"206,946",6,4,4,78
BALL,USA,51.46,2025-04-25,48.18,1.19,1.23,6.609,8.891,210,24.86%,29.65%  (  +3.10%),69.98%,"40,245",8,4,4,65
XRAY,USA,14.93,2025-05-01,30.25,0.54,0.78,12.794,0.000,381,40.29%,40.08%  (  +2.34%),38.88%,"16,961",8,4,4,48
SRE,USA,69.73,2025-05-06,39.76,1.88,3.51,4.673,0.000,210,64.23%,24.47%  (  +3.85%),55.96%,"71,548",7,4,4,75
CNH,Netherlands,12.19,2025-05-01,42.98,0.47,0.77,6.429,0.000,76,44.16%,47.94%  (  +10.85%),53.41%,"37,851",6,4,4,55
BLDR,USA,124.51,2025-05-06,34.87,4.62,0.86,9.273,0.000,"1,419",36.00%,46.33%  (  +3.21%),40.98%,"28,683",8,5,4,75
LXP,USA,8.75,2025-05-01,45.64,0.19,7.22,12.458,0.000,26,18.74%,72.15%  (  +18.23%),52.08%,478,8,4,4,80
HTGC,USA,19.26,2025-05-01,46.28,0.41,6.76,5.074,0.000,81,28.62%,25.51%  (  +1.21%),55.01%,"24,923",8,4,4,80
NOG,USA,30.15,2025-04-29,44.33,1.06,1.38,5.579,0.000,370,45.12%,39.43%  (  +2.23%),67.58%,"35,479",7,4,4,70
NRG,USA,95.20,2025-05-06,45.10,4.59,0.69,8.608,0.000,"2,409",60.63%,46.60%  (  +2.25%),57.69%,"57,694",9,4,4,85
APG,USA,35.98,2025-05-01,41.67,1.19,1.44,9.630,0.000,5,38.96%,35.48%  (  -1.36%),50.23%,"2,908",6,5,5,80
PENN,USA,16.92,2025-05-01,37.89,0.79,0.39,10.162,0.000,"52,344",51.10%,52.01%  (  -9.63%),27.06%,"448,310",8,4,4,55
SHAK,USA,88.18,2025-05-01,38.50,4.73,2.99,10.393,0.000,"2,306",73.24%,48.99%  (  +8.14%),54.43%,"30,927",7,4,4,78
LYV,USA,125.03,2025-05-01,42.13,4.56,1.25,7.562,0.000,"1,274",39.77%,39.74%  (  +3.38%),68.80%,"83,962",6,5,5,75
BILL,USA,46.25,2025-05-01,33.77,2.68,3.40,13.839,0.000,"2,846",51.70%,58.11%  (  +8.43%),36.43%,"97,474",6,4,4,78
IRM,USA,85.10,2025-05-01,38.54,2.72,4.06,5.967,0.000,600,31.24%,34.36%  (  +1.60%),51.87%,"54,889",6,4,4,80
SW,Ireland,44.51,2025-05-01,38.67,1.58,1.10,6.846,0.000,67,41.58%,39.21%  (  +1.99%),35.90%,"3,573",6,5,5,80
DKNG,USA,35.29,2025-05-01,36.66,2.11,6.61,10.383,0.000,"94,871",71.20%,54.39%  (  +8.91%),56.91%,"655,061",9,5,5,75
FOUR,USA,84.58,2025-05-08,33.22,3.86,2.26,12.555,0.000,571,66.01%,50.14%  (  +3.55%),34.02%,"35,128",9,4,4,90
NET,USA,114.92,2025-05-01,37.17,6.83,23.75,12.765,0.000,"17,434",50.77%,57.88%  (  +5.84%),52.44%,"173,270",10,4,4,70
XYZ,USA,55.33,2025-05-01,32.25,2.81,1.42,4.904,0.000,"65,417",72.42%,56.37%  (  +9.07%),57.24%,"622,132",4,5,5,78
BTSG,USA,18.03,2025-05-01,44.81,0.86,0.28,13.682,0.000,6,50.55%,56.33%  (  +0.04%),39.71%,"1,839",4,5,5,70
SWTX,USA,47.41,2025-05-01,44.48,2.49,18.54,15.403,0.000,"19,634",52.78%,113.30%  (  -10.12%),54.64%,"114,603",9,5,5,0
CVNA,USA,204.41,2025-05-07,49.60,16.60,3.19,14.587,0.000,"92,169",101.58%,82.06%  (  +8.54%),58.44%,"407,289",10,4,4,85
OWL,USA,20.15,2025-05-01,43.94,0.88,13.53,7.579,0.000,"1,250",46.17%,45.56%  (  +5.22%),60.44%,"95,791",7,5,5,90
DDOG,USA,101.10,2025-05-06,34.32,4.25,12.91,10.081,0.000,"21,603",41.05%,48.36%  (  +6.10%),47.77%,"334,114",5,5,5,75
DASH,USA,182.61,2025-05-07,43.50,8.49,7.15,9.596,0.000,"17,770",48.90%,49.94%  (  +9.10%),57.32%,"189,362",9,5,5,75
TEAM,USA,217.99,2025-04-24,35.56,11.30,11.91,11.706,11.433,"7,532",59.08%,60.24%  (  +8.20%),75.68%,"70,525",7,4,4,75
HWM,USA,129.69,2025-05-01,49.43,4.49,7.07,7.669,0.000,"5,812",42.40%,39.63%  (  +6.34%),67.77%,"51,212",9,5,5,85
FIVN,USA,27.75,2025-05-01,28.13,1.62,2.02,15.675,0.000,"2,842",48.74%,53.74%  (  +1.54%),28.21%,"38,409",8,5,4,82
MT,USA,28.78,2025-05-01,41.88,1.07,0.35,4.087,0.000,"6,092",51.95%,35.03%  (  -1.88%),47.52%,"104,206",9,4,4,75
BEPC,Canada,27.96,2025-05-02,47.33,0.84,1.93,7.635,0.000,54,31.16%,37.54%  (  +1.06%),28.89%,"7,273",9,5,4,85
CNK,USA,24.84,2025-05-01,40.72,0.94,1.00,8.146,0.000,521,51.03%,37.62%  (  +5.57%),23.97%,"91,812",9,5,4,75
GT,USA,8.79,2025-05-05,43.35,0.42,0.13,11.221,0.000,"1,736",71.46%,51.50%  (  +4.64%),54.34%,"174,521",9,5,4,60
XPO,USA,107.09,2025-05-02,37.59,4.75,1.56,11.486,0.000,130,39.83%,52.24%  (  +5.32%),57.64%,"17,831",6,5,5,80
FLR,USA,36.19,2025-05-02,39.09,1.44,0.37,9.717,0.000,"1,356",46.41%,50.17%  (  +3.05%),69.88%,"109,454",9,4,4,78
PK,USA,10.90,2025-05-05,34.11,0.40,0.85,7.502,0.000,359,35.53%,42.27%  (  -2.22%),48.23%,"8,334",5,4,4,65
VNOM,USA,44.19,2025-05-05,46.78,1.51,11.35,7.594,0.000,177,37.00%,35.27%  (  +1.58%),63.30%,"17,769",9,5,5,80
VRNS,USA,41.64,2025-05-05,48.82,1.12,8.51,11.874,0.000,74,22.04%,40.43%  (  +3.96%),44.15%,"10,515",4,4,4,70
GPN,USA,97.52,2025-05-07,43.45,2.39,2.37,8.527,0.000,"6,323",27.54%,34.94%  (  +3.54%),40.54%,"70,511",8,4,4,75
ANET,USA,77.94,2025-05-06,34.16,4.13,14.04,9.228,0.000,"46,686",56.25%,49.56%  (  +5.76%),46.68%,"419,692",10,4,4,85
FLS,USA,48.78,2025-05-05,37.53,1.81,1.41,6.314,0.000,72,40.66%,34.10%  (  +1.09%),64.47%,"9,860",5,5,5,85
AMKR,USA,18.30,2025-05-05,30.19,0.74,0.72,11.075,0.000,"6,947",38.44%,50.57%  (  +2.40%),58.29%,"88,240",7,4,5,65
ZTS,USA,163.11,2025-05-06,46.81,3.74,7.89,7.280,0.000,457,27.62%,28.43%  (  +2.49%),32.67%,"38,547",9,5,4,90
MPC,USA,144.10,2025-05-06,46.17,4.71,0.32,5.076,0.000,"2,367",31.84%,32.95%  (  +2.42%),48.57%,"68,746",10,4,4,80
AME,USA,170.39,2025-05-01,34.53,3.76,5.66,4.776,0.000,443,21.46%,25.18%  (  +2.12%),61.85%,"6,431",7,4,4,88
MTCH,USA,30.63,2025-05-06,43.04,1.04,2.20,8.552,0.000,"26,453",35.24%,32.64%  (  +0.77%),15.60%,"166,135",7,4,4,68
ERJ,USA,46.21,2025-05-06,41.39,1.88,1.32,8.588,0.000,"8,179",52.32%,45.40%  (  +1.05%),57.26%,"48,060",8,4,4,85
MSTR,USA,289.41,2025-05-05,46.63,25.57,162.64,7.388,0.000,"971,786",114.23%,86.28%  (  +14.02%),10.93%,"2,366,655",10,5,5,70
AKAM,USA,80.05,2025-05-08,39.78,2.46,3.02,10.445,0.000,"5,127",77.08%,29.51%  (  +0.40%),21.91%,"133,147",6,4,4,80
DD,USA,74.03,2025-05-07,37.02,1.65,2.50,5.627,0.000,"2,181",23.06%,24.48%  (  +2.72%),41.63%,"111,563",9,4,4,80
ETN,Ireland,274.17,2025-04-29,37.52,10.75,4.32,6.359,0.000,"6,542",39.28%,37.37%  (  +2.86%),64.42%,"108,582",6,4,4,85
PEG,USA,81.63,2025-04-29,48.11,1.77,3.97,4.810,0.000,177,21.18%,24.02%  (  +1.08%),57.79%,"32,913",7,4,4,65
NCLH,Bermuda,19.15,2025-05-07,34.97,1.01,0.89,8.334,0.000,"21,890",51.76%,52.85%  (  +4.97%),59.92%,"489,769",8,4,4,80
AMD,USA,103.22,2025-04-29,45.13,4.42,6.49,8.559,0.000,"506,776",43.90%,44.75%  (  +4.56%),34.41%,"3,715,122",8,4,4,90
VIAV,USA,11.26,2025-05-01,48.84,0.35,2.48,10.266,0.000,"1,134",25.79%,39.59%  (  +3.72%),23.70%,"11,371",6,4,4,75
LSCC,USA,55.30,2025-05-05,37.22,3.02,14.94,12.931,0.000,"4,051",48.69%,53.63%  (  +4.06%),47.71%,"10,393",8,5,5,65
RITM,USA,11.39,2025-04-29,40.17,0.22,1.26,5.628,0.000,"6,388",18.58%,24.88%  (  +1.99%),37.03%,"93,406",8,5,5,85
SEE,USA,29.00,2025-05-01,33.47,0.86,0.78,8.491,0.000,"1,787",34.63%,34.32%  (  +0.98%),28.91%,"16,462",5,4,5,75
KKR,USA,114.86,2025-05-07,39.11,5.17,4.36,4.349,0.000,"16,909",49.79%,42.78%  (  +4.07%),57.08%,"143,121",6,5,5,85
CCCS,USA,8.92,2025-04-29,28.12,0.27,6.21,12.542,0.000,12,22.65%,45.86%  (  +0.09%),27.49%,"1,672",5,4,4,75
SBUX,USA,97.73,2025-04-29,39.07,2.56,3.07,6.520,0.000,"33,653",29.62%,34.16%  (  +5.34%),58.68%,"558,732",9,4,4,70
DTM,USA,96.76,2025-04-29,49.44,2.94,10.02,6.468,0.000,7,32.83%,30.55%  (  +0.28%),76.85%,897,10,4,4,80
LDOS,USA,134.06,2025-04-29,45.89,3.96,1.03,6.819,0.000,214,24.57%,36.49%  (  +3.12%),71.97%,"21,497",6,4,4,80
AMCR,Jersey,9.64,2025-04-29,44.01,0.22,1.03,6.080,0.000,286,21.86%,32.33%  (  +1.10%),48.35%,"85,692",10,5,5,70
FRSH,USA,14.53,2025-05-07,36.58,0.66,6.08,14.502,0.000,255,43.06%,53.44%  (  +6.06%),39.64%,"29,770",9,4,4,80
NVO,USA,69.30,2025-05-01,28.89,2.64,5.54,6.524,0.000,"33,105",47.81%,46.87%  (  +4.09%),66.19%,"490,616",6,4,4,88
BWA,USA,28.19,2025-05-01,41.77,0.95,0.44,8.039,0.000,976,33.39%,37.42%  (  +1.93%),84.30%,"26,257",8,4,5,75
CTVA,USA,61.06,2025-05-07,46.70,1.26,2.47,6.981,0.000,415,22.34%,26.82%  (  +0.53%),45.93%,"18,880",8,4,4,80
G,Bermuda,50.00,2025-05-08,45.87,1.13,1.84,8.604,0.000,6,19.71%,32.45%  (  +3.09%),43.68%,"3,831",4,4,4,85
CPNG,USA,22.36,2025-05-06,41.18,0.78,1.33,8.796,0.000,"6,725",36.21%,42.02%  (  -6.52%),32.68%,"246,434",4,5,5,72
ALGM,USA,24.86,2025-05-08,44.38,1.48,5.92,11.914,0.000,"2,069",72.55%,55.73%  (  -4.51%),58.90%,"47,923",7,5,5,65
NXT,USA,43.15,2025-05-13,44.95,1.99,2.27,15.801,0.000,578,41.84%,60.22%  (  +3.76%),37.57%,"47,373",9,5,5,85
CLSK,USA,7.19,2025-05-08,39.60,0.75,4.32,7.603,0.000,"128,892",95.07%,89.32%  (  +9.27%),12.04%,"1,263,850",5,5,5,85
LFST,USA,6.70,2025-05-08,34.56,0.27,2.06,12.385,0.000,"3,713",31.72%,43.22%  (  +2.42%),10.95%,"29,786",4,5,5,78
RIOT,USA,7.41,2025-05-07,37.75,0.68,6.89,11.880,0.000,"124,642",81.97%,79.85%  (  +2.17%),9.88%,"1,259,189",8,5,5,80
WGS,USA,92.20,2025-05-05,48.23,7.91,8.47,24.432,0.000,824,137.56%,108.11%  (  +12.99%),35.19%,"14,285",7,4,4,70
RPRX,UK,31.37,2025-05-08,35.44,0.77,7.99,5.891,0.000,"1,049",24.26%,39.15%  (  -4.76%),58.57%,"42,749",9,5,4,88
JOBY,Cayman Islands,6.11,2025-05-06,40.06,0.39,34382.57,10.402,0.000,"6,545",60.64%,66.66%  (  +3.23%),29.05%,"246,413",7,4,4,60
DIS,USA,98.07,2025-05-06,35.39,2.36,1.93,7.050,0.000,"65,951",27.98%,26.34%  (  +2.29%),30.20%,"761,347",7,5,5,86
FOLD,USA,8.43,2025-05-08,35.37,0.27,4.90,9.191,0.000,12,33.08%,47.79%  (  -2.01%),38.06%,"18,083",4,4,5,85
DAR,USA,31.55,2025-04-24,45.84,1.37,0.87,10.527,14.105,859,46.52%,48.66%  (  +4.09%),72.21%,"25,903",9,5,5,78
GH,USA,43.14,2025-05-08,48.26,2.83,7.20,12.709,0.000,"4,529",82.01%,75.14%  (  +10.01%),60.77%,"46,235",8,5,5,75
MARA,USA,12.47,2025-05-08,41.13,1.17,6.57,10.597,0.000,"359,724",103.29%,84.38%  (  +7.23%),12.19%,"1,710,744",6,4,4,75
NTRA,USA,143.94,2025-05-08,41.35,7.52,11.47,14.325,0.000,"2,002",48.38%,60.22%  (  +6.02%),33.25%,"22,734",10,5,5,78
WRBY,USA,18.67,2025-05-08,34.50,1.19,2.93,16.790,0.000,27,61.56%,57.76%  (  -3.77%),35.01%,"13,441",7,4,4,85
LTH,USA,30.50,2025-05-07,49.71,1.21,2.44,12.592,0.000,239,44.88%,49.20%  (  +3.54%),63.69%,"15,958",10,4,4,85
COIN,USA,173.93,2025-05-01,35.22,14.34,6.11,9.268,0.000,"315,377",86.23%,71.16%  (  +8.52%),28.99%,"1,099,074",7,4,4,80
TPR,USA,70.25,2025-05-08,37.76,2.81,2.15,6.561,0.000,"16,124",36.40%,39.48%  (  +0.88%),51.69%,"202,436",10,5,4,85
TGNA,USA,18.09,2025-05-08,49.06,0.49,0.93,6.882,0.000,97,33.91%,33.87%  (  +2.63%),54.95%,"10,127",9,5,5,75
EWTX,USA,23.27,2025-05-08,39.59,1.99,-,19.755,0.000,"1,441",58.84%,192.58%  (  -17.41%),72.38%,"37,491",7,5,5,0
SN,Cayman Islands,84.02,2025-05-08,35.05,4.25,2.13,11.952,0.000,"2,512",49.66%,52.67%  (  +3.42%),61.11%,"37,656",10,5,4,85
USFD,USA,64.53,2025-05-08,41.59,1.71,0.39,5.909,0.000,37,26.54%,29.64%  (  +2.59%),50.59%,"9,684",7,5,5,90
AVPT,USA,14.62,2025-05-08,40.62,0.63,8.97,10.602,0.000,140,59.68%,46.33%  (  +5.62%),46.06%,"15,768",7,5,5,85
06:45:38 PM,,,,,,,,,,,,,,,,,
