SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
PYPL,USA,68.62,2025-10-28,49.67,1.65,-7.56%,2.03,8.274,0.000,"170,130",25.25%,31.38%  (  +0.91%),10.51%,"1,463,861",7,4,4,90,Credit Services,
CX,USA,9.43,2025-10-28,63.16,0.21,39.64%,0.91,2.353,0.000,"6,934",19.73%,34.13%  (  -5.94%),1.72%,"122,076",8,4,4,78,Building Materials,
UNH,USA,341.61,2025-10-28,66.40,10.42,-17.70%,0.73,5.235,0.000,"160,826",44.79%,34.53%  (  -1.08%),26.33%,"1,895,999",9,5,5,55,Healthcare Plans,
HSBC,USA,69.67,2025-10-28,71.21,0.89,21.68%,1.68,1.515,0.000,"1,478",17.03%,19.50%  (  -4.02%),14.29%,"111,255",9,4,4,85,Banks - Diversified,
MTH,USA,75.46,2025-10-28,45.78,2.68,2.84%,0.86,8.256,0.000,609,39.65%,35.79%  (  -3.61%),8.43%,"11,520",4,4,4,68,Residential Construction,
EA,USA,173.59,2025-10-28,61.03,3.51,16.29%,5.82,5.402,0.000,"2,833",24.03%,28.17%  (  -0.44%),33.52%,"80,699",6,4,4,80,Electronic Gaming & Multimedia,
RTX,USA,158.31,2025-10-28,55.36,2.56,17.05%,2.53,4.453,0.000,"5,916",16.54%,21.86%  (  -0.40%),12.91%,"208,814",7,4,4,85,Aerospace & Defense,
SPOT,Luxembourg,707.19,2025-10-28,53.72,21.29,15.50%,7.93,9.995,0.000,"10,710",26.13%,38.19%  (  -0.56%),19.84%,"158,525",8,5,4,80,Internet Content & Information,
KMB,USA,125.59,2025-10-28,37.77,2.22,-6.00%,2.21,3.962,0.000,"3,639",15.99%,18.33%  (  -1.15%),27.74%,"39,785",5,4,5,0,Household & Personal Products,
UPS,USA,84.18,2025-10-28,38.82,1.82,-20.81%,0.79,6.860,0.000,"58,361",17.68%,29.10%  (  +0.36%),21.66%,"657,679",7,4,4,65,Integrated Freight & Logistics,"FDX, 0.9(6M)"
MTDR,USA,47.50,2025-10-28,46.66,1.57,-5.46%,1.57,8.781,0.000,824,34.80%,42.67%  (  +0.20%),24.24%,"57,665",7,5,5,0,Oil & Gas E&P,
GOOGL,USA,249.53,2025-10-28,83.80,5.67,36.88%,8.13,6.240,0.000,"323,399",30.35%,29.59%  (  -1.00%),24.24%,"3,737,331",9,5,5,85,Internet Content & Information,"AMZN, 0.89(6M)"
HAL,USA,22.25,2025-10-28,52.58,0.71,-5.99%,0.85,4.866,0.000,"21,272",32.72%,38.41%  (  -0.61%),31.39%,"589,367",9,4,5,70,Oil & Gas Equipment & Services,
SHW,USA,350.21,2025-10-28,41.89,7.58,-0.54%,3.78,6.187,0.000,"1,217",24.17%,21.70%  (  -0.61%),15.53%,"22,007",10,4,5,70,Specialty Chemicals,
ARCC,USA,21.09,2025-10-28,24.00,0.30,-4.53%,4.94,3.973,0.000,"3,468",15.23%,19.31%  (  +1.16%),22.93%,"165,107",7,5,5,85,Asset Management,
MMM,USA,155.16,2025-10-28,50.26,3.56,6.46%,3.36,6.498,0.000,"5,354",22.59%,27.74%  (  -1.27%),18.62%,"181,311",6,4,4,75,Conglomerates,"GE, 0.8(6M)"
MSFT,USA,510.02,2025-10-28,52.48,7.83,13.97%,13.46,4.235,0.000,"249,460",14.37%,19.81%  (  -0.93%),9.44%,"2,487,957",10,5,5,88,Software - Infrastructure,"AAPL, 0.85(6M)"
CSGP,USA,87.87,2025-10-28,46.83,2.08,9.69%,12.77,8.947,0.000,"1,593",23.55%,28.45%  (  -0.53%),19.54%,"67,598",6,4,4,85,Real Estate Services,
DHR,USA,192.94,2025-10-28,41.47,4.99,-7.05%,5.75,5.575,0.000,"7,601",25.80%,29.58%  (  -1.01%),23.26%,"90,666",9,5,5,78,Diagnostics & Research,
RJF,USA,170.07,2025-10-28,57.33,3.18,10.02%,2.15,6.268,0.000,824,21.67%,22.58%  (  -0.02%),6.78%,"19,570",8,4,4,82,Asset Management,
BANC,USA,16.44,2025-10-28,55.44,0.35,10.30%,1.46,9.742,0.000,"7,442",23.33%,33.72%  (  +2.78%),17.97%,"43,876",6,5,5,80,Banks - Regional,
V,USA,346.20,2025-10-28,51.95,5.55,1.46%,17.15,3.345,0.000,"22,627",16.35%,20.74%  (  -0.60%),18.25%,"389,994",10,5,5,85,Credit Services,"MA, 0.92(6M)"
FI,USA,134.18,2025-10-28,41.37,2.99,-27.79%,3.45,5.585,0.000,"2,562",17.44%,30.80%  (  -0.60%),34.84%,"125,848",7,5,5,75,Information Technology Services,
GOOG,USA,249.85,2025-10-28,84.16,5.62,36.01%,8.13,6.261,0.000,"215,873",29.78%,29.36%  (  -0.92%),24.11%,"1,701,339",5,5,5,85,Internet Content & Information,
TER,USA,114.32,2025-10-28,52.56,3.96,12.77%,6.43,11.487,0.000,"2,614",34.42%,41.03%  (  -1.51%),14.93%,"115,881",8,4,4,88,Semiconductor Equipment & Materials,
LMT,USA,473.12,2025-10-28,67.75,7.19,1.93%,1.54,4.469,0.000,"6,132",15.29%,20.99%  (  -0.36%),18.54%,"137,105",7,4,4,65,Aerospace & Defense,"NOC, 0.84(6M)"
TXN,USA,180.30,2025-10-28,32.69,4.76,-3.91%,9.83,5.124,0.000,"27,797",25.86%,29.36%  (  -0.84%),13.35%,"304,714",5,4,4,78,Semiconductors,
CVS,USA,74.00,2025-10-29,61.78,1.72,18.17%,0.24,7.396,0.000,"11,998",23.96%,30.51%  (  +0.77%),22.02%,"688,021",7,5,5,80,Healthcare Plans,"WBA, 0.84(6M)"
CMG,USA,39.67,2025-10-29,34.50,0.94,-23.62%,4.59,7.927,0.000,"120,284",21.89%,32.73%  (  -0.94%),23.04%,"1,242,630",6,5,5,65,Restaurants,
ALGN,USA,129.44,2025-10-29,35.21,5.16,-29.60%,2.37,10.734,0.000,"3,489",38.76%,41.05%  (  +0.03%),19.76%,"48,029",9,4,5,55,Medical Instruments & Supplies,
DT,USA,48.06,2025-10-29,42.43,1.41,-8.21%,8.16,9.374,0.000,"2,211",35.44%,32.92%  (  +0.04%),24.61%,"50,205",8,5,5,90,Software - Application,
RSI,USA,21.16,2025-10-29,58.62,0.73,46.63%,4.75,16.432,0.000,578,33.45%,48.53%  (  +1.93%),12.29%,"31,321",6,5,5,85,Gambling,
MGM,USA,35.29,2025-10-29,41.30,1.05,3.20%,0.56,7.282,0.000,"4,257",29.05%,36.39%  (  +0.75%),17.26%,"200,732",9,4,4,75,Resorts & Casinos,
NCLH,Bermuda,25.38,2025-10-29,52.58,0.91,12.92%,1.20,7.501,0.000,"24,429",38.31%,46.05%  (  +0.55%),18.58%,"483,015",10,4,4,85,Travel Services,
MET,USA,78.68,2025-10-29,46.34,1.50,-1.63%,0.72,4.646,0.000,"1,115",21.67%,23.45%  (  +0.31%),17.83%,"176,674",7,5,5,78,Insurance - Life,"PRU, 0.86(6M)"
VRTX,USA,387.15,2025-10-29,40.14,8.90,-13.97%,8.71,5.428,0.000,"3,289",24.05%,26.17%  (  -0.05%),13.25%,"49,148",4,4,4,85,Biotechnology,
CNP,USA,38.05,2025-10-29,52.23,0.58,6.97%,2.77,4.375,0.000,"1,044",12.62%,21.48%  (  -0.40%),26.79%,"39,352",8,4,4,75,Utilities - Regulated Electric,"DTE, 0.84(6M)"
AMSC,USA,60.49,2025-10-29,72.12,3.05,91.40%,10.72,19.010,0.000,"4,263",60.76%,67.34%  (  +2.84%),17.59%,"28,399",7,5,4,85,Specialty Industrial Machinery,
APO,USA,138.82,2025-10-29,53.09,3.75,-5.03%,3.09,5.748,0.000,"11,724",21.46%,36.69%  (  +2.54%),17.04%,"382,683",8,5,5,85,Asset Management,
HCC,USA,63.23,2025-10-29,61.34,2.45,21.17%,2.72,9.146,0.000,890,57.12%,49.46%  (  +0.79%),26.12%,"11,408",5,4,4,60,Coking Coal,
AIG,USA,76.80,2025-10-29,34.93,1.23,-3.61%,1.53,4.214,0.000,"2,666",19.15%,21.83%  (  +0.06%),16.12%,"107,133",8,4,4,85,Insurance - Diversified,
Z,USA,90.32,2025-10-29,61.00,3.03,19.65%,9.09,9.370,0.000,"30,259",42.62%,37.85%  (  +1.10%),18.02%,"175,139",6,4,4,90,Internet Content & Information,
CGNX,USA,44.08,2025-10-29,58.63,1.00,27.27%,7.96,10.634,0.000,694,27.47%,35.00%  (  -0.67%),25.31%,"44,229",7,4,4,80,Scientific & Technical Instruments,
ZETA,USA,20.61,2025-10-29,63.60,1.05,23.27%,4.24,18.270,0.000,"14,517",87.56%,67.27%  (  -2.18%),20.29%,"246,673",9,5,5,85,Software - Infrastructure,
CTSH,USA,70.03,2025-10-29,44.96,1.45,-9.59%,1.67,6.974,0.000,867,19.30%,27.82%  (  -0.32%),26.92%,"69,019",4,4,4,90,Information Technology Services,
PINS,USA,36.49,2025-10-29,51.34,1.13,10.06%,6.35,13.233,0.000,"18,553",41.59%,35.46%  (  -0.61%),10.50%,"424,592",9,5,5,88,Internet Content & Information,
GNRC,USA,181.29,2025-10-29,47.08,5.21,21.99%,2.41,8.968,0.000,"1,347",26.73%,34.24%  (  -2.07%),20.63%,"63,979",8,4,4,85,Specialty Industrial Machinery,
EBAY,USA,89.96,2025-10-29,44.87,2.23,22.45%,3.91,6.590,0.000,"4,158",26.90%,27.21%  (  -0.57%),24.62%,"202,497",5,4,4,90,Internet Retail,
EXAS,USA,52.38,2025-10-29,56.95,1.82,1.82%,3.37,12.433,0.000,977,47.12%,44.63%  (  -0.11%),14.79%,"57,685",7,5,5,75,Diagnostics & Research,
EXC,USA,43.23,2025-10-29,43.79,0.62,1.16%,1.84,3.954,0.000,900,13.42%,18.45%  (  -1.08%),19.07%,"82,553",7,4,4,80,Utilities - Regulated Electric,"ETR, 0.83(6M)"
PCG,USA,15.09,2025-10-29,50.47,0.51,-7.64%,1.36,3.655,0.000,"48,783",30.82%,36.81%  (  -1.28%),40.61%,"2,602,616",5,4,4,70,Utilities - Regulated Electric,
REZI,USA,39.63,2025-10-29,80.02,1.20,71.15%,0.80,11.256,0.000,534,53.93%,42.04%  (  +0.63%),26.86%,"10,874",9,5,4,90,Industrial Distribution,
TTMI,USA,49.03,2025-10-29,58.33,2.17,57.66%,1.91,13.245,0.000,687,52.16%,52.00%  (  +2.48%),39.36%,"11,449",8,5,5,88,Electronic Components,
ET,USA,17.53,2025-10-29,50.86,0.23,-4.11%,0.75,3.711,0.000,"53,454",12.60%,16.45%  (  -0.35%),5.95%,"1,017,638",8,5,5,72,Oil & Gas Midstream,
SW,Ireland,44.04,2025-10-29,42.76,1.29,-6.75%,0.74,9.245,8.559,"4,608",32.21%,37.70%  (  +1.40%),26.51%,"21,534",8,5,4,75,Packaging & Containers,
ELF,USA,146.11,2025-10-29,67.29,6.55,44.38%,6.17,14.402,0.000,"11,538",64.05%,52.67%  (  +0.39%),12.30%,"151,547",9,5,5,85,Household & Personal Products,
CRSP,Switzerland,59.07,2025-10-29,58.72,2.84,29.74%,141.19,1.794,0.000,"9,384",44.97%,61.88%  (  -0.02%),40.39%,"162,772",8,4,4,0,Biotechnology,
DD,USA,76.78,2025-10-29,54.31,1.61,4.29%,2.55,5.771,0.000,"6,400",21.81%,29.89%  (  +4.41%),23.38%,"102,663",8,5,4,80,Specialty Chemicals,
ROKU,USA,98.34,2025-10-29,58.59,3.52,23.23%,3.30,14.342,0.000,"9,554",35.60%,46.13%  (  -1.09%),13.08%,"272,664",7,4,4,85,Entertainment,
CHRW,USA,135.09,2025-10-29,79.12,2.66,30.96%,0.94,8.163,0.000,"1,458",16.52%,19.63%  (  +1.34%),5.89%,"43,843",6,4,4,85,Integrated Freight & Logistics,
HOOD,USA,118.64,2025-10-29,63.16,5.70,79.10%,29.39,11.066,0.000,"269,538",58.51%,58.03%  (  -1.84%),15.28%,"2,369,021",8,4,4,90,Capital Markets,
FROG,Israel,47.96,2025-10-29,52.70,1.63,26.32%,11.79,14.561,0.000,"4,145",55.20%,39.10%  (  -0.43%),12.07%,"30,413",4,5,5,80,Software - Application,
RELY,USA,17.43,2025-10-29,41.26,0.73,-16.22%,2.46,17.114,0.000,875,59.91%,41.22%  (  +2.00%),15.22%,"57,702",7,5,5,85,Software - Infrastructure,
CWAN,USA,19.17,2025-10-29,38.42,0.60,-21.99%,10.17,12.461,0.000,"1,550",44.94%,36.68%  (  -5.90%),19.06%,"49,025",8,5,5,85,Software - Application,
GEHC,USA,76.63,2025-10-29,54.29,1.90,-0.72%,1.75,6.624,0.000,"1,029",26.68%,27.83%  (  +0.34%),14.71%,"79,585",9,5,4,84,Medical Devices,
PSN,USA,82.88,2025-10-29,65.29,2.25,11.56%,1.32,8.713,0.000,"1,945",38.07%,30.61%  (  -4.90%),19.65%,"16,762",8,4,4,85,Information Technology Services,
SHEL,USA,71.41,2025-10-30,43.95,0.94,4.96%,0.75,2.326,0.000,"2,726",11.91%,19.31%  (  -0.15%),16.33%,"241,542",9,4,4,85,Oil & Gas Integrated,
TW,USA,117.21,2025-10-30,30.10,2.78,-12.86%,14.32,5.931,0.000,"1,041",20.12%,28.48%  (  -0.75%),22.81%,"10,062",5,4,4,92,Capital Markets,
LLY,USA,760.13,2025-10-30,58.62,18.94,-3.33%,13.51,5.761,0.000,"48,323",52.85%,29.22%  (  -0.96%),10.24%,"466,535",9,5,5,85,Drug Manufacturers - General,
MRK,USA,81.14,2025-10-30,41.35,1.65,-6.71%,3.20,5.122,0.000,"34,382",21.14%,31.49%  (  -0.10%),39.34%,"733,727",9,4,4,75,Drug Manufacturers - General,
ICE,USA,172.25,2025-10-30,37.04,2.50,1.48%,8.45,4.532,0.000,838,13.72%,19.72%  (  -0.40%),21.95%,"46,796",6,5,5,87,Financial Data & Stock Exchanges,
CI,USA,296.59,2025-10-30,47.51,6.14,-3.16%,0.30,5.367,0.000,"3,366",16.26%,26.33%  (  -0.75%),24.08%,"87,406",6,5,5,80,Healthcare Plans,
EW,USA,75.20,2025-10-30,28.99,1.55,0.75%,7.77,9.162,0.000,"3,476",15.65%,22.92%  (  -2.04%),13.71%,"79,234",4,4,4,90,Medical Devices,
ZTS,USA,146.93,2025-10-30,37.86,3.12,-8.55%,6.94,7.007,0.000,"23,088",16.14%,26.19%  (  +1.77%),22.55%,"48,815",10,4,5,88,Drug Manufacturers - Specialty & Generic,
GEO,USA,21.61,2025-10-30,48.24,0.91,-18.86%,1.25,9.503,0.000,"6,885",54.70%,61.98%  (  -0.84%),19.01%,"465,836",5,5,4,80,Security & Protection Services,
EOG,USA,119.84,2025-10-30,50.11,2.67,-1.28%,2.87,3.419,0.000,"4,243",23.03%,27.69%  (  -0.92%),21.33%,"155,589",7,4,4,85,Oil & Gas E&P,
GH,USA,57.19,2025-10-30,48.85,2.65,25.94%,8.60,14.524,0.000,"6,009",58.06%,50.97%  (  -0.69%),6.21%,"63,293",9,5,5,90,Diagnostics & Research,
CROX,USA,80.54,2025-10-30,40.72,3.35,-20.25%,1.06,10.629,0.000,"9,645",106.88%,41.12%  (  +0.39%),10.58%,"108,877",5,4,4,78,Footwear & Accessories,
EXPE,USA,225.18,2025-10-30,69.13,5.36,24.63%,1.99,9.836,0.000,"3,698",28.28%,31.78%  (  +0.67%),11.55%,"73,740",5,4,4,85,Travel Services,
IP,USA,46.94,2025-10-30,45.31,1.20,-8.00%,1.13,5.240,0.000,"1,416",24.09%,30.36%  (  -0.53%),21.44%,"59,789",7,4,5,70,Packaging & Containers,
XYZ,USA,75.71,2025-10-30,50.77,2.39,5.79%,1.94,10.122,0.000,"37,755",34.27%,40.40%  (  -0.87%),8.29%,"705,552",6,4,4,80,Software - Infrastructure,
CYTK,USA,47.56,2025-10-30,56.53,2.62,15.50%,66.37,10.660,0.000,"8,281",108.92%,51.24%  (  +1.74%),9.48%,"94,772",9,5,5,65,Biotechnology,
W,USA,86.36,2025-10-30,62.67,3.55,75.67%,0.93,14.178,0.000,"19,412",48.22%,58.10%  (  -1.30%),10.99%,"308,511",9,4,4,78,Internet Retail,
COIN,USA,320.56,2025-10-30,50.96,13.83,17.45%,9.72,7.716,0.000,"154,744",38.74%,54.14%  (  +0.05%),11.41%,"1,321,517",10,4,4,75,Financial Data & Stock Exchanges,
FIS,USA,67.15,2025-10-30,37.32,1.57,-12.43%,3.40,5.602,0.000,"3,714",23.94%,24.82%  (  -1.61%),25.68%,"48,501",4,4,4,78,Information Technology Services,
APTV,Jersey,82.88,2025-10-30,68.08,2.08,27.18%,0.91,9.338,0.000,844,30.17%,33.22%  (  -0.13%),7.29%,"29,437",7,4,4,78,Auto Parts,
OPCH,USA,28.03,2025-10-30,44.77,0.82,-6.95%,0.85,10.054,0.000,"1,606",28.62%,33.15%  (  +6.46%),33.92%,"6,698",10,5,4,85,Medical Care Facilities,
MAR,USA,262.05,2025-10-30,44.70,5.37,-1.58%,2.77,4.759,0.000,"2,235",22.69%,26.32%  (  +1.53%),20.01%,"76,763",7,4,4,70,Lodging,"HLT, 0.9(6M)"
ATEC,USA,14.70,2025-10-30,42.85,0.52,26.18%,3.19,21.079,0.000,885,26.94%,45.87%  (  +0.13%),8.38%,"49,722",6,5,4,90,Medical Devices,
KTOS,USA,75.74,2025-10-30,73.92,3.33,88.77%,10.54,11.268,0.000,"8,907",46.01%,63.54%  (  +1.87%),64.92%,"102,775",10,5,5,85,Aerospace & Defense,
DINO,USA,52.63,2025-10-30,68.17,1.38,37.60%,0.37,7.901,0.000,514,24.67%,32.83%  (  +0.10%),4.49%,"59,207",4,4,4,80,Oil & Gas Refining & Marketing,
TWLO,USA,103.53,2025-10-30,44.46,3.96,-7.91%,3.36,11.487,0.000,"4,397",77.33%,41.60%  (  -2.07%),23.04%,"129,545",6,4,4,80,Software - Infrastructure,
DUK,USA,121.10,2025-10-30,46.55,1.53,3.68%,3.01,3.386,0.000,"5,120",12.65%,18.07%  (  -0.24%),17.69%,"141,617",7,4,4,85,Utilities - Regulated Electric,
SGI,USA,85.05,2025-10-30,59.45,1.79,29.76%,2.98,5.454,0.000,527,24.39%,29.26%  (  -1.22%),5.05%,"16,886",4,5,5,85,"Furnishings, Fixtures & Appliances",
BRKR,USA,32.11,2025-10-30,46.69,1.70,-27.40%,1.42,10.365,0.000,"1,413",59.38%,57.88%  (  -0.54%),48.65%,"20,063",7,4,4,55,Medical Devices,
MCHP,USA,65.78,2025-10-30,50.66,2.23,10.62%,8.38,7.493,0.000,"7,693",36.41%,42.83%  (  +2.00%),16.99%,"271,701",10,4,4,70,Semiconductors,
MNST,USA,66.52,2025-10-30,68.02,1.30,15.29%,8.48,5.979,0.000,"4,933",24.15%,22.37%  (  -0.21%),24.34%,"89,653",8,4,5,88,Beverages - Non-Alcoholic,
VIAV,USA,12.20,2025-10-30,73.17,0.28,16.27%,2.51,10.408,0.000,"4,032",27.58%,30.66%  (  -0.55%),2.39%,"19,695",10,4,4,80,Communication Equipment,
BLDR,USA,129.28,2025-10-30,40.52,5.95,-4.44%,0.90,9.089,0.000,"6,161",52.28%,47.69%  (  +0.87%),29.23%,"57,270",9,4,4,68,Building Products & Equipment,
CVNA,USA,378.06,2025-10-30,59.16,14.70,36.86%,5.00,12.853,0.000,"72,808",34.53%,48.67%  (  -2.33%),7.85%,"543,358",9,4,4,92,Auto & Truck Dealerships,
CTRA,USA,24.38,2025-10-30,53.33,0.50,-5.39%,2.87,4.628,0.000,"2,535",19.62%,27.91%  (  -0.68%),24.62%,"133,668",9,5,5,80,Oil & Gas E&P,
UBER,USA,92.95,2025-10-30,47.50,2.96,16.15%,4.10,7.484,0.000,"361,021",31.25%,35.57%  (  +0.18%),15.71%,"1,565,979",7,5,5,90,Software - Application,
SBUX,USA,83.22,2025-10-30,38.21,2.01,-11.17%,2.58,6.633,0.000,"43,368",23.75%,30.71%  (  +0.31%),21.25%,"698,534",5,4,4,70,Restaurants,
OGN,USA,10.45,2025-10-30,61.50,0.39,-14.47%,0.43,10.590,0.000,"3,048",36.74%,49.32%  (  +3.08%),43.04%,"81,484",7,4,4,55,Drug Manufacturers - General,
IONS,USA,61.17,2025-10-30,71.82,2.17,65.48%,10.32,10.045,0.000,593,92.05%,44.02%  (  +2.25%),31.21%,"58,712",10,4,5,90,Biotechnology,
LNTH,USA,50.84,2025-10-30,35.31,2.24,-39.05%,2.27,14.772,0.000,"1,016",105.26%,42.57%  (  +3.17%),19.28%,"15,147",6,5,4,50,Drug Manufacturers - Specialty & Generic,
COP,USA,93.82,2025-10-30,47.93,2.27,-1.64%,2.03,3.057,0.000,"7,443",23.96%,28.46%  (  -0.50%),15.50%,"342,148",10,5,5,85,Oil & Gas E&P,
OWL,USA,18.55,2025-10-30,47.82,0.52,-9.43%,10.98,8.609,0.000,"13,188",28.75%,30.48%  (  -0.77%),3.61%,"187,958",9,4,4,85,Asset Management,
LNG,USA,235.32,2025-10-30,48.60,4.62,2.89%,2.85,4.095,0.000,"1,107",15.34%,26.01%  (  -0.40%),19.67%,"80,139",10,5,5,80,Oil & Gas Midstream,
BILL,USA,51.94,2025-10-30,64.27,2.12,-8.25%,3.61,14.099,0.000,"5,296",65.51%,43.57%  (  -0.19%),10.40%,"181,814",4,4,4,80,Software - Application,
LYV,USA,169.37,2025-10-30,60.30,3.49,18.98%,1.66,7.144,0.000,"1,387",19.95%,27.49%  (  +0.36%),9.03%,"118,072",10,5,5,85,Entertainment,
INOD,USA,66.95,2025-10-30,82.05,3.67,55.64%,9.35,22.329,0.000,"10,148",74.37%,89.07%  (  +4.93%),29.40%,"62,807",9,5,5,92,Information Technology Services,
PWR,USA,376.01,2025-10-30,45.11,9.96,13.70%,2.13,8.075,0.000,987,21.61%,32.20%  (  -1.61%),14.82%,"34,384",7,4,4,88,Engineering & Construction,
AES,USA,12.51,2025-10-30,39.66,0.38,5.50%,0.74,9.923,0.000,"8,514",24.45%,48.90%  (  +1.19%),45.11%,"429,416",9,5,5,75,Utilities - Diversified,
TTE,USA,61.19,2025-10-30,46.22,0.91,2.24%,0.72,3.443,0.000,"11,230",15.35%,21.53%  (  +0.74%),14.20%,"70,084",6,4,4,0,Oil & Gas Integrated,
RCL,Liberia,323.07,2025-10-30,40.48,10.83,22.08%,5.11,6.247,0.000,"5,490",33.95%,38.09%  (  -0.80%),21.85%,"126,411",8,5,5,85,Travel Services,
PENN,USA,18.91,2025-10-30,45.74,0.61,4.29%,0.41,8.946,0.000,"6,013",28.59%,42.72%  (  -0.41%),10.08%,"215,356",9,4,4,0,Resorts & Casinos,
SYK,USA,376.88,2025-10-30,39.44,6.56,-0.86%,6.05,5.839,0.000,734,17.54%,20.41%  (  -1.23%),10.28%,"32,416",7,5,5,88,Medical Devices,
GEN,USA,28.66,2025-10-30,36.24,0.57,1.11%,4.18,7.786,0.000,878,29.35%,24.07%  (  -0.11%),15.70%,"31,502",5,4,4,85,Software - Infrastructure,
PTON,USA,8.13,2025-10-30,56.63,0.42,8.67%,1.33,17.938,0.000,"44,793",59.72%,71.69%  (  +6.53%),14.14%,"624,929",8,4,4,85,Leisure,
DDOG,USA,134.23,2025-10-30,48.58,4.52,5.18%,15.52,9.692,0.000,"14,940",37.71%,37.85%  (  -0.44%),17.22%,"366,070",7,5,5,80,Software - Application,
NBIS,Netherlands,94.08,2025-10-30,70.78,6.02,127.73%,97.16,7.994,0.000,"126,737",134.46%,76.83%  (  +2.74%),17.59%,"623,119",8,4,5,90,Software - Infrastructure,
HWM,USA,185.39,2025-10-30,59.52,4.27,24.77%,9.68,7.595,0.000,"1,139",20.83%,31.75%  (  -1.03%),18.17%,"64,960",9,5,5,90,Aerospace & Defense,
CL,USA,82.22,2025-10-31,39.88,1.47,-8.23%,3.32,3.466,0.000,"4,415",16.96%,21.35%  (  -0.94%),26.90%,"82,387",5,4,4,75,Household & Personal Products,
CAH,USA,148.68,2025-10-31,43.83,2.98,5.76%,0.16,4.664,0.000,948,28.81%,22.70%  (  -3.31%),19.67%,"59,023",6,5,4,80,Medical Distribution,
CNK,USA,28.25,2025-10-31,61.83,0.73,-2.79%,1.01,7.331,0.000,"11,222",28.26%,37.84%  (  +1.13%),41.14%,"113,575",8,5,5,85,Entertainment,
SRE,USA,82.65,2025-10-31,54.05,1.59,5.09%,4.09,5.271,0.000,833,19.27%,21.16%  (  -0.79%),19.06%,"59,856",4,4,4,72,Utilities - Diversified,"EIX, 0.84(6M)"
DKNG,USA,42.64,2025-10-31,32.67,1.46,5.47%,7.01,9.794,0.000,"83,799",26.94%,39.96%  (  -0.11%),10.94%,"694,622",5,5,5,85,Gambling,
FLR,USA,40.34,2025-10-31,38.60,1.46,-8.78%,0.40,10.775,0.000,"4,786",34.32%,47.05%  (  -0.54%),33.55%,"178,103",6,4,4,60,Engineering & Construction,
08:09:59 AM,,,,,,,,,,,,,,,,,,,,
